ORDER_ID,OPERATION_SEQ_NO,PIECE_NO,PART_ID,CALC_QTY,QTY_PER,FIXED_QTY,REQUIRED_DATE,SITE_ID,QTY_ON_HAND
WO-069733,10,10,MMC0001025,272.08000000,1.79000000,0.00000000,2026-03-13 00:00:00.000,MTM2,63505.00000000
WO-069733,10,20,FGT0834-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069733,19,10,FGT0697-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069739,10,10,MMC0001025,144.00000000,0.96000000,0.00000000,2026-03-13 00:00:00.000,MTM2,63505.00000000
WO-069739,10,20,FGT0719-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069739,19,10,FGT0690-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069740,10,10,MMC0001025,48.00000000,0.96000000,0.00000000,2026-03-13 00:00:00.000,MTM2,63505.00000000
WO-069740,10,20,FGT0719-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069740,19,10,FGT0690-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069741,10,10,MMC0001025,220.00000000,1.10000000,0.00000000,2026-03-13 00:00:00.000,MTM2,63505.00000000
WO-069741,10,20,FGT0719-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069741,19,10,FGT0690-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069742,10,10,MMC0001025,213.40000000,1.10000000,0.00000000,2026-03-13 00:00:00.000,MTM2,63505.00000000
WO-069742,10,20,FGT0719-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069742,19,10,FGT0690-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069743,10,10,MMC0001025,1566.00000000,2.61000000,0.00000000,2026-03-13 00:00:00.000,MTM2,63505.00000000
WO-069743,10,20,FGT0719-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069743,19,10,FGT0690-01,0.00000000,0.00000000,0.00000000,2026-03-13 00:00:00.000,MTM2,0.00000000
WO-069752,10,10,40250-RH-Blank,114.00000000,1.00000000,0.00000000,2026-04-09 04:50:00.000,MTM2,0.00000000
WO-069752,10,20,FGT0132-01,0.00000000,0.00000000,0.00000000,2026-03-16 00:00:00.000,MTM2,0.00000000
WO-069752,20,10,FGT0149-01,0.00000000,0.00000000,0.00000000,2026-03-16 00:00:00.000,MTM2,0.00000000
WO-069754,10,10,MMF0000007,2265.51000000,4.81000000,0.00000000,2026-03-30 17:00:00.000,MTM2,4910.00000000
WO-069754,10,20,FGT0541-01,0.00000000,0.00000000,0.00000000,2026-03-16 00:00:00.000,MTM2,0.00000000
WO-069754,29,10,FGT0542-01,0.00000000,0.00000000,0.00000000,2026-03-16 00:00:00.000,MTM2,0.00000000
WO-069754,29,20,FGT0128-01,0.00000000,0.00000000,0.00000000,2026-03-16 00:00:00.000,MTM2,0.00000000
WO-069754,29,30,FGT0129-01,0.00000000,0.00000000,0.00000000,2026-03-16 00:00:00.000,MTM2,0.00000000
WO-069773,10,10,MMF0005511,42.34000000,1.46000000,0.00000000,2026-03-19 03:10:00.000,MTM2,2448.00000000
WO-069773,90,10,962689,116.00000000,4.00000000,0.00000000,2026-03-23 03:50:00.000,MTM2,17182.00000000
WO-069777,10,10,MMF0005008,1978.86000000,5.59000000,0.00000000,2026-04-30 11:00:00.000,MTM2,1837.00000000
WO-069777,30,10,FGT1087-01,0.00000000,0.00000000,0.00000000,2026-03-17 00:00:00.000,MTM2,0.00000000
WO-069777,90,10,962689,708.00000000,2.00000000,0.00000000,2026-04-30 19:50:00.000,MTM2,17182.00000000
WO-069777,100,10,963093,354.00000000,1.00000000,0.00000000,2026-04-30 21:50:00.000,MTM2,30615.00000000
WO-069785,10,10,24847344-Blank,61.00000000,1.00000000,0.00000000,2026-03-20 01:30:00.000,MTM2,0.00000000
WO-069785,10,20,FGT0853-01,61.00000000,1.00000000,0.00000000,2026-03-20 01:30:00.000,MTM2,0.00000000
WO-069785,30,10,24733508,122.00000000,2.00000000,0.00000000,2026-03-20 03:20:00.000,MTM2,1139.00000000
WO-069785,30,20,12A-B,488.00000000,8.00000000,0.00000000,2026-03-20 03:20:00.000,MTM2,69272.00000000
WO-069786,10,10,24733426-Blank,150.00000000,1.00000000,0.00000000,2026-04-09 16:30:00.000,MTM2,125.00000000
WO-069786,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-17 00:00:00.000,MTM2,0.00000000
WO-069786,19,10,24733508,300.00000000,2.00000000,0.00000000,2026-04-09 21:00:00.000,MTM2,1139.00000000
WO-069786,19,20,12A-B,1200.00000000,8.00000000,0.00000000,2026-04-09 21:00:00.000,MTM2,69272.00000000
WO-069787,10,10,24733428-Blank,50.00000000,1.00000000,0.00000000,2026-03-30 19:00:00.000,MTM2,0.00000000
WO-069787,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-17 00:00:00.000,MTM2,0.00000000
WO-069787,19,10,24733508,100.00000000,2.00000000,0.00000000,2026-03-30 22:30:00.000,MTM2,1139.00000000
WO-069787,19,20,12A-B,400.00000000,8.00000000,0.00000000,2026-03-30 22:30:00.000,MTM2,69272.00000000
WO-069788,10,10,24733429-Blank,196.00000000,1.00000000,0.00000000,2026-03-30 14:00:00.000,MTM2,226.00000000
WO-069788,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-17 00:00:00.000,MTM2,0.00000000
WO-069788,19,10,24733508,392.00000000,2.00000000,0.00000000,2026-03-30 20:10:00.000,MTM2,1139.00000000
WO-069788,19,20,12A-B,1568.00000000,8.00000000,0.00000000,2026-03-30 20:10:00.000,MTM2,69272.00000000
WO-069789,10,10,24733431-Blank,187.00000000,1.00000000,0.00000000,2026-04-09 11:30:00.000,MTM2,150.00000000
WO-069789,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-17 00:00:00.000,MTM2,0.00000000
WO-069789,19,10,24733508,374.00000000,2.00000000,0.00000000,2026-04-09 20:00:00.000,MTM2,1139.00000000
WO-069789,19,20,12A-B,1496.00000000,8.00000000,0.00000000,2026-04-09 20:00:00.000,MTM2,69272.00000000
WO-069790,10,10,24733446-Blank,606.00000000,1.00000000,0.00000000,2026-04-09 02:30:00.000,MTM2,250.00000000
WO-069790,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-17 00:00:00.000,MTM2,0.00000000
WO-069790,19,10,24733508,1212.00000000,2.00000000,0.00000000,2026-04-09 14:20:00.000,MTM2,1139.00000000
WO-069790,19,20,12A-B,4848.00000000,8.00000000,0.00000000,2026-04-09 14:20:00.000,MTM2,69272.00000000
WO-069798,10,10,MMC0000241,4672.08000000,12.36000000,0.00000000,2026-04-01 12:50:00.000,MTM2,0.00000000
WO-069798,10,20,FGT1007-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069798,19,10,FGT0437-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069801,10,10,24733463-Blank,50.00000000,1.00000000,0.00000000,2026-03-25 19:00:00.000,MTM2,0.00000000
WO-069801,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069801,19,10,24733508,100.00000000,2.00000000,0.00000000,2026-03-25 22:30:00.000,MTM2,1139.00000000
WO-069801,19,20,12A-B,400.00000000,8.00000000,0.00000000,2026-03-25 22:30:00.000,MTM2,69272.00000000
WO-069802,10,10,24733468-Blank,297.00000000,1.00000000,0.00000000,2026-04-08 19:10:00.000,MTM2,0.00000000
WO-069802,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069802,19,10,24733508,594.00000000,2.00000000,0.00000000,2026-04-09 18:30:00.000,MTM2,1139.00000000
WO-069802,19,20,12A-B,2376.00000000,8.00000000,0.00000000,2026-04-09 18:30:00.000,MTM2,69272.00000000
WO-069803,10,10,24733470-Blank,152.00000000,1.00000000,0.00000000,2026-04-08 14:00:00.000,MTM2,0.00000000
WO-069803,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069803,19,10,24733508,304.00000000,2.00000000,0.00000000,2026-04-09 20:50:00.000,MTM2,1139.00000000
WO-069803,19,20,12A-B,1216.00000000,8.00000000,0.00000000,2026-04-09 20:50:00.000,MTM2,69272.00000000
WO-069804,10,10,MMF0007125,53.95000000,4.15000000,0.00000000,2026-03-18 00:00:00.000,MTM2,140.00000000
WO-069804,30,10,FGT0001-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069805,10,10,24733479-Blank,50.00000000,1.00000000,0.00000000,2026-04-07 18:40:00.000,MTM2,0.00000000
WO-069805,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069805,19,10,24733508,100.00000000,2.00000000,0.00000000,2026-04-07 22:30:00.000,MTM2,1139.00000000
WO-069805,19,20,12A-B,400.00000000,8.00000000,0.00000000,2026-04-07 22:30:00.000,MTM2,69272.00000000
WO-069806,10,10,24733480-Blank,25.00000000,1.00000000,0.00000000,2026-04-08 10:30:00.000,MTM2,0.00000000
WO-069806,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069806,19,10,24733508,50.00000000,2.00000000,0.00000000,2026-04-09 23:00:00.000,MTM2,1139.00000000
WO-069806,19,20,12A-B,200.00000000,8.00000000,0.00000000,2026-04-09 23:00:00.000,MTM2,69272.00000000
WO-069807,10,10,24733483-Blank,58.00000000,1.00000000,0.00000000,2026-04-02 18:30:00.000,MTM2,0.00000000
WO-069807,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069807,19,10,24733508,116.00000000,2.00000000,0.00000000,2026-04-02 22:30:00.000,MTM2,1139.00000000
WO-069807,19,20,12A-B,464.00000000,8.00000000,0.00000000,2026-04-02 22:30:00.000,MTM2,69272.00000000
WO-069809,10,10,24733497-Blank,46.00000000,1.00000000,0.00000000,2026-04-08 06:50:00.000,MTM2,0.00000000
WO-069809,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069809,19,10,24733508,92.00000000,2.00000000,0.00000000,2026-04-09 22:40:00.000,MTM2,1139.00000000
WO-069809,19,20,12A-B,368.00000000,8.00000000,0.00000000,2026-04-09 22:40:00.000,MTM2,69272.00000000
WO-069810,10,10,24797075-Blank,49.00000000,1.00000000,0.00000000,2026-04-08 03:00:00.000,MTM2,0.00000000
WO-069810,10,20,FGT0853-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069810,19,10,24733508,98.00000000,2.00000000,0.00000000,2026-04-09 22:30:00.000,MTM2,1139.00000000
WO-069810,19,20,12A-B,392.00000000,8.00000000,0.00000000,2026-04-09 22:30:00.000,MTM2,69272.00000000
WO-069812,10,10,MMC0000251,43904.00000000,1.28000000,0.00000000,2026-03-27 00:10:00.000,MTM2,8520.00000000
WO-069812,10,20,FGT0494-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069812,99,10,VBG00006,686.00000000,0.02000000,0.00000000,2026-05-29 16:30:00.000,MTM2,2812.00000000
WO-069813,10,10,MMC0000256,9203.79000000,0.57000000,0.00000000,2026-03-30 14:20:00.000,MTM2,2920.00000000
WO-069813,10,20,FGT0378-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069813,99,10,VBG00006,107.00000000,0.00660000,0.00000000,2026-05-22 01:00:00.000,MTM2,2812.00000000
WO-069813,99,20,S-1021,215.00000000,0.01330000,0.00000000,2026-05-22 01:00:00.000,MTM2,3327.00000000
WO-069819,10,10,MMC0000872,1087.71000000,0.03600000,0.00000000,2026-04-17 09:40:00.000,MTM2,1445.00000000
WO-069819,10,20,FGT1020-01,0.00000000,0.00000000,0.00000000,2026-03-18 00:00:00.000,MTM2,0.00000000
WO-069819,939,10,VBG00006,61.00000000,0.00200000,0.00000000,2026-04-29 16:50:00.000,MTM2,2812.00000000
WO-069829,10,10,MMF0005010,4183.20000000,2.49000000,0.00000000,2026-04-15 17:00:00.000,MTM2,568.40000000
WO-069829,90,10,14M7233,1680.00000000,1.00000000,0.00000000,2026-04-17 10:20:00.000,MTM2,7121.00000000
WO-069829,90,20,RCG25,29.00000000,0.01670000,0.00000000,2026-04-17 10:20:00.000,MTM2,12.00000000
WO-069836,10,10,4536-2779-030-Blank,302.00000000,1.00000000,0.00000000,2026-03-20 00:00:00.000,MTM2,303.00000000
WO-069836,10,20,FGT0381-01,0.00000000,0.00000000,0.00000000,2026-03-20 00:00:00.000,MTM2,0.00000000
WO-069836,20,10,FGT0382-01,0.00000000,0.00000000,0.00000000,2026-03-20 00:00:00.000,MTM2,0.00000000
WO-069837,20,10,21-28841-Blank,899.00000000,1.00000000,0.00000000,2026-03-27 00:00:00.000,MTM2,112.00000000
WO-069837,20,20,FGT0150-01,0.00000000,0.00000000,0.00000000,2026-03-20 00:00:00.000,MTM2,0.00000000
WO-069837,40,10,FGT0151-01,0.00000000,0.00000000,0.00000000,2026-03-20 00:00:00.000,MTM2,0.00000000
WO-069837,90,10,21-28841-Patch-1.25,1798.00000000,2.00000000,0.00000000,2026-03-29 22:30:00.000,MTM2,6238.00000000
WO-069837,90,20,21-28841-Patch-2.00,1798.00000000,2.00000000,0.00000000,2026-03-29 22:30:00.000,MTM2,12350.00000000
WO-069837,90,30,FGF0009-01,0.00000000,0.00000000,0.00000000,2026-03-20 00:00:00.000,MTM2,0.00000000
WO-069882,10,10,MMC0001114,1228.66000000,4.65400000,0.00000000,2026-04-17 06:50:00.000,MTM2,2930.00000000
WO-069882,10,20,FGT1148-01,0.00000000,0.00000000,0.00000000,2026-03-23 00:00:00.000,MTM2,0.00000000
WO-069882,20,10,FGT1149-01,0.00000000,0.00000000,0.00000000,2026-03-23 00:00:00.000,MTM2,0.00000000
WO-069888,10,10,MMF0005808,133.92000000,22.32000000,0.00000000,2026-05-01 00:10:00.000,MTM2,1665.00000000
WO-069888,30,20,FGT0001-01,0.00000000,0.00000000,0.00000000,2026-03-23 00:00:00.000,MTM2,0.00000000
WO-069888,50,10,FGT0001-01,6.00000000,1.00000000,0.00000000,2026-04-03 05:00:00.000,MTM2,0.00000000
WO-069889,15,10,MMF0005808,502.20000000,33.48000000,0.00000000,2026-03-23 00:00:00.000,MTM2,1665.00000000
WO-069889,25,10,FGT0001-01,0.00000000,0.00000000,0.00000000,2026-03-23 00:00:00.000,MTM2,0.00000000
WO-069890,10,10,MMF0006615,563.75000000,2.75000000,0.00000000,2026-04-09 15:30:00.000,MTM2,2957.00000000
WO-069890,20,10,FGT0265-01,0.00000000,0.00000000,0.00000000,2026-03-23 00:00:00.000,MTM2,0.00000000
WO-069894,50,10,GM85056-1,20.00000000,1.00000000,0.00000000,2026-03-24 00:00:00.000,MTM2,25.00000000
WO-069894,99,10,GM85056-2,20.00000000,1.00000000,0.00000000,2026-04-07 23:10:00.000,MTM2,0.00000000
WO-069899,10,10,MMC0000367,27069.00000000,3.50000000,0.00000000,2026-03-31 09:00:00.000,MTM2,29366.00000000
WO-069899,10,20,FGT0509-01,0.00000000,0.00000000,0.00000000,2026-03-24 00:00:00.000,MTM2,0.00000000
WO-069899,19,10,CLS-832-2,15468.00000000,2.00000000,0.00000000,2026-04-01 06:40:00.000,MTM2,134386.00000000
WO-069899,19,20,FGT0084-01,0.00000000,0.00000000,0.00000000,2026-03-24 00:00:00.000,MTM2,0.00000000
WO-069902,10,10,MMF0005011,228.16000000,0.46000000,0.00000000,2026-03-27 05:00:00.000,MTM2,85.00000000
WO-069902,30,10,962689,992.00000000,2.00000000,0.00000000,2026-03-31 02:00:00.000,MTM2,17182.00000000
WO-069904,10,10,MMF0005531,6284.32000000,14.48000000,0.00000000,2026-04-07 14:10:00.000,MTM2,3232.00000000
WO-069904,20,10,RCG25,9.00000000,0.01850000,0.00000000,2026-04-07 19:10:00.000,MTM2,12.00000000
WO-069906,10,20,24409485/78694679-Blank,3.00000000,0.50000000,0.00000000,2026-04-24 00:00:00.000,MTM2,0.00000000
