TABLE_NAME,COLUMN_NAME,CONSTRAINT_NAME
SHIFT_DAY,BREAK3_MANUAL,DF__SHIFT_DAY__BREAK__774D2C4A
SHIP_VIA_SYNC,CREATE_DATE,DF__SHIP_VIA___CREAT__78415083
SHIP_VIA_SYNC,SUBSCRIPTIONS,DF__SHIP_VIA___SUBSC__793574BC
SHIPMENT_DETAIL,CURRENCY_ID,DF__SHIPMENT___CURRE__7A2998F5
SHIPMENT_DIST,CREATE_DATE,DF__SHIPMENT___CREAT__7B1DBD2E
SHIPMENT_DIST,CURRENCY_ID,DF__SHIPMENT___CURRE__7C11E167
SHIPPER,CREATE_DATE,DF__SHIPPER__CREATE___7D0605A0
SHIPPER,MARKED_FOR_PURGE,DF__SHIPPER__MARKED___7DFA29D9
SHIPPER,STATUS,DF__SHIPPER__STATUS__7EEE4E12
SHIPPER,STATUS_EFF_DATE,DF__SHIPPER__STATUS___7FE2724B
SHIPPER_INVOICE,INVOICE_CANDIDATE,DF__SHIPPER_I__INVOI__60DF9395
SHIPPER_LINE_DEL,USER_SHIPPED_QTY,DF__SHIPPER_L__USER___00D69684
SHIPPER_LINE_DEL,SHIPPED_QTY,DF__SHIPPER_L__SHIPP__01CABABD
SHIPTO_ALT_WAREHS,RANK,DF__SHIPTO_ALT__RANK__02BEDEF6
SHOP_RESOURCE,SCHEDULE_NORMALLY,DF__SHOP_RESO__SCHED__03B3032F
SHOP_RESOURCE,AUTO_REPORTING,DF__SHOP_RESO__AUTO___04A72768
SHOP_RESOURCE,TYPE,DF__SHOP_RESOU__TYPE__059B4BA1
SHOP_RESOURCE,EXCLUSIVITY,DF__SHOP_RESO__EXCLU__068F6FDA
SHOP_RESOURCE,SHIFT_1_CAPACITY,DF__SHOP_RESO__SHIFT__07839413
SHOP_RESOURCE,SHIFT_2_CAPACITY,DF__SHOP_RESO__SHIFT__0877B84C
SHOP_RESOURCE,SHIFT_3_CAPACITY,DF__SHOP_RESO__SHIFT__096BDC85
SHOP_RESOURCE,STATUS_RANK,DF__SHOP_RESO__STATU__0A6000BE
SHOP_RESOURCE_SITE,SETUP_COST_PER_HR,DF__SHOP_RESO__SETUP__0B5424F7
SHOP_RESOURCE_SITE,RUN_COST_PER_HR,DF__SHOP_RESO__RUN_C__0C484930
SHOP_RESOURCE_SITE,BUR_PER_HR_SETUP,DF__SHOP_RESO__BUR_P__0D3C6D69
SHOP_RESOURCE_SITE,BUR_PER_HR_RUN,DF__SHOP_RESO__BUR_P__0E3091A2
SHOP_RESOURCE_SITE,RUN_COST_PER_UNIT,DF__SHOP_RESO__RUN_C__0F24B5DB
SHOP_RESOURCE_SITE,BUR_PERCENT_SETUP,DF__SHOP_RESO__BUR_P__1018DA14
SHOP_RESOURCE_SITE,BUR_PERCENT_RUN,DF__SHOP_RESO__BUR_P__110CFE4D
SHOP_RESOURCE_SITE,BUR_PER_OPERATION,DF__SHOP_RESO__BUR_P__12012286
SHOP_RESOURCE_SITE,BUR_PER_UNIT_RUN,DF__SHOP_RESO__BUR_P__12F546BF
SIC_SYNC,CREATE_DATE,DF__SIC_SYNC__CREATE__13E96AF8
SIC_SYNC,SUBSCRIPTIONS,DF__SIC_SYNC__SUBSCR__14DD8F31
SITE,DEF_SHIPPER_STATUS,DF__SITE__DEF_SHIPPE__15D1B36A
SITE,ADD_LOC_ON_FLY,DF__SITE__ADD_LOC_ON__16C5D7A3
SITE,ALLOC_TO_LATER_DEM,DF__SITE__ALLOC_TO_L__17B9FBDC
SITE,FREE_WO_SHIP_BUF,DF__SITE__FREE_WO_SH__7B889CD9
SITE,PERIODS_PER_YEAR,DF__SITE__PERIODS_PE__7D70E54B
SITE,PERIOD_TYPE,DF__SITE__PERIOD_TYP__7C7CC112
SITE,VENDOR_EXCLUSION,DF__SITE__VENDOR_EXC__18AE2015
SITE,PLM_ENABLED,DF__SITE__PLM_ENABLE__015684C8
SITE,MRP_IN_PROCESS,DF__SITE__MRP_IN_PRO__348C100B
SITE,PERCENT_COMPL,DF__SITE__PERCENT_CO__26E7FC2A
SITE,QTY_COMPL_BY_HRS,DF__SITE__QTY_COMPL___27DC2063
SITE,MAX_QTY_COMPLETE,DF__SITE__MAX_QTY_CO__28D0449C
SITE,AUTO_ISSUE_METHOD,DF__SITE__AUTO_ISSUE__7115FB5E
SIZING,MODIFY_DATE,DF__SIZING__MODIFY_D__2C80D9EF
SOA_CODE_LIST,CREATE_DATE,DF__SOA_CODE___CREAT__19A2444E
SOA_DIMENSION,CREATE_DATE,DF__SOA_DIMEN__CREAT__1A966887
SOA_DOC_SYNC,CREATE_DATE,DF__SOA_DOC_S__CREAT__7D85F3E4
SOA_ID_MAP,CREATE_DATE,DF__SOA_ID_MA__CREAT__1B8A8CC0
SOA_NOUN,USE_GEN_SERVICE,DF__SOA_NOUN__USE_GE__1C7EB0F9
SPLIT_TRANS,CREATE_DATE,DF__SPLIT_TRA__CREAT__1D72D532
SPLIT_TRANS,EST_MATERIAL_COST,DF__SPLIT_TRA__EST_M__1E66F96B
SPLIT_TRANS,EST_LABOR_COST,DF__SPLIT_TRA__EST_L__1F5B1DA4
SPLIT_TRANS,EST_BURDEN_COST,DF__SPLIT_TRA__EST_B__204F41DD
SPLIT_TRANS,EST_SERVICE_COST,DF__SPLIT_TRA__EST_S__21436616
SPLIT_TRANS,ACT_MATERIAL_COST,DF__SPLIT_TRA__ACT_M__22378A4F
SPLIT_TRANS,ACT_LABOR_COST,DF__SPLIT_TRA__ACT_L__232BAE88
SPLIT_TRANS,ACT_BURDEN_COST,DF__SPLIT_TRA__ACT_B__241FD2C1
SPLIT_TRANS,ACT_SERVICE_COST,DF__SPLIT_TRA__ACT_S__2513F6FA
SPLIT_TRANS,REM_MATERIAL_COST,DF__SPLIT_TRA__REM_M__26081B33
SPLIT_TRANS,REM_LABOR_COST,DF__SPLIT_TRA__REM_L__26FC3F6C
SPLIT_TRANS,REM_BURDEN_COST,DF__SPLIT_TRA__REM_B__27F063A5
SPLIT_TRANS,REM_SERVICE_COST,DF__SPLIT_TRA__REM_S__28E487DE
SPLIT_TRANS_CURR,ACT_MATERIAL_COST,DF__SPLIT_TRA__ACT_M__29D8AC17
SPLIT_TRANS_CURR,ACT_LABOR_COST,DF__SPLIT_TRA__ACT_L__2ACCD050
SPLIT_TRANS_CURR,ACT_BURDEN_COST,DF__SPLIT_TRA__ACT_B__2BC0F489
SPLIT_TRANS_CURR,ACT_SERVICE_COST,DF__SPLIT_TRA__ACT_S__2CB518C2
SPLIT_TRANS_CURR,SELL_RATE,DF__SPLIT_TRA__SELL___2DA93CFB
SPLIT_TRANS_CURR,BUY_RATE,DF__SPLIT_TRA__BUY_R__2E9D6134
SUMMARY_TABLE,TOTAL_AMOUNT,DF__SUMMARY_T__TOTAL__2F91856D
SUPPLIER_PREFERENCES,NCM_QTY,DF__SUPPLIER___NCM_Q__62D1FDA8
SUPPLIER_PREFERENCES,QTY_PERCENT,DF__SUPPLIER___QTY_P__63C621E1
SUPPLIER_PREFERENCES,OLDEST_PO_DATE,DF__SUPPLIER___OLDES__64BA461A
SUPPLIER_PREFERENCES,LAST_MOD_DATE,DF__SUPPLIER___LAST___65AE6A53
SUPPLIER_PREFERENCES,CREATE_DATE,DF__SUPPLIER___CREAT__66A28E8C
TABLE_LIST,LAST_MOD_DATE,DF__TABLE_LIS__LAST___3085A9A6
TABLE_LIST,CREATE_DATE,DF__TABLE_LIS__CREAT__3179CDDF
TASK,CREATE_DATE,DF__TASK__CREATE_DAT__326DF218
TASK,STATUS_EFF_DATE,DF__TASK__STATUS_EFF__33621651
TASK_REJ_CODES,CREATE_DATE,DF__TASK_REJ___CREAT__34563A8A
TERMS,NET_TYPE,DF__TERMS__NET_TYPE__354A5EC3
TERMS,DISC_TYPE,DF__TERMS__DISC_TYPE__363E82FC
TERMS,FREIGHT_TERMS,DF__TERMS__FREIGHT__TERMS
TERMS_INST,INST_PERCENT,DF__TERMS_INS__INST___3732A735
TERRITORY_SYNC,CREATE_DATE,DF__TERRITORY__CREAT__3826CB6E
TERRITORY_SYNC,SUBSCRIPTIONS,DF__TERRITORY__SUBSC__391AEFA7
TEST,QTY_REPORTED,DF__TEST__QTY_REPORT__3A0F13E0
TEST,HOURS_REPORTED,DF__TEST__HOURS_REPO__3B033819
TEST_RESULT,STATUS,DF__TEST_RESU__STATU__3BF75C52
TEST_STEP,DECISION_ID,DF__TEST_STEP__DECIS__3CEB808B
TEST_STEP,GAGE_ID,DF__TEST_STEP__GAGE___3DDFA4C4
TEST_STEP,SOLO_DIMENSION,DF__TEST_STEP__SOLO___3ED3C8FD
TRACE,REPORTED_QTY,DF__TRACE__REPORTED___3FC7ED36
TRACE,ASSIGNED_QTY,DF__TRACE__ASSIGNED___40BC116F
TRACE,CREATE_DATE,DF__TRACE__CREATE_DA__41B035A8
TRACE,DISP_IN_QTY,DF__TRACE__DISP_IN_Q__42A459E1
TRACE,DISP_OUT_QTY,DF__TRACE__DISP_OUT___43987E1A
TRACE,UNAVAILABLE_QTY,DF__TRACE__UNAVAILAB__448CA253
TRACE_HISTORY,CREATE_DATE,DF__TRACE_HIS__CREAT__4580C68C
TRACE_INV_TRANS,CREATE_DATE,DF__TRACE_INV__CREAT__4674EAC5
TRACE_INV_TRANS,COSTED_QTY,DF__TRACE_INV__COSTE__47690EFE
TRACE_LABOR_TRANS,CREATE_DATE,DF__TRACE_LAB__CREAT__485D3337
TRACE_PROFILE,APPLY_TO_REC,DF__TRACE_PRO__APPLY__49515770
TRACE_PROFILE,APPLY_TO_ISSUE,DF__TRACE_PRO__APPLY__4A457BA9
TRACE_PROFILE,APPLY_TO_LABOR,DF__TRACE_PRO__APPLY__4B399FE2
TRACE_PROFILE,PRE_ASSIGN,DF__TRACE_PRO__PRE_A__4C2DC41B
TRACE_PROFILE,ASSIGN_METHOD,DF__TRACE_PRO__ASSIG__4D21E854
TRACE_PROFILE,APROPERTY_1_REQD,DF__TRACE_PRO__APROP__4E160C8D
TRACE_PROFILE,APROPERTY_2_REQD,DF__TRACE_PRO__APROP__4F0A30C6
TRACE_PROFILE,APROPERTY_3_REQD,DF__TRACE_PRO__APROP__4FFE54FF
TRACE_PROFILE,APROPERTY_4_REQD,DF__TRACE_PRO__APROP__50F27938
TRACE_PROFILE,APROPERTY_5_REQD,DF__TRACE_PRO__APROP__51E69D71
TRACE_PROFILE,NPROPERTY_1_REQD,DF__TRACE_PRO__NPROP__52DAC1AA
TRACE_PROFILE,NPROPERTY_2_REQD,DF__TRACE_PRO__NPROP__53CEE5E3
TRACE_PROFILE,NPROPERTY_3_REQD,DF__TRACE_PRO__NPROP__54C30A1C
TRACE_PROFILE,NPROPERTY_4_REQD,DF__TRACE_PRO__NPROP__55B72E55
TRACE_PROFILE,NPROPERTY_5_REQD,DF__TRACE_PRO__NPROP__56AB528E
TRACE_PROFILE,APROPERTY_1_EDIT,DF__TRACE_PRO__APROP__579F76C7
TRACE_PROFILE,APROPERTY_2_EDIT,DF__TRACE_PRO__APROP__58939B00
TRACE_PROFILE,APROPERTY_3_EDIT,DF__TRACE_PRO__APROP__5987BF39
TRACE_PROFILE,APROPERTY_4_EDIT,DF__TRACE_PRO__APROP__5A7BE372
TRACE_PROFILE,APROPERTY_5_EDIT,DF__TRACE_PRO__APROP__5B7007AB
TRACE_PROFILE,NPROPERTY_1_EDIT,DF__TRACE_PRO__NPROP__5C642BE4
TRACE_PROFILE,NPROPERTY_2_EDIT,DF__TRACE_PRO__NPROP__5D58501D
TRACE_PROFILE,NPROPERTY_3_EDIT,DF__TRACE_PRO__NPROP__5E4C7456
TRACE_PROFILE,NPROPERTY_4_EDIT,DF__TRACE_PRO__NPROP__5F40988F
TRACE_PROFILE,NPROPERTY_5_EDIT,DF__TRACE_PRO__NPROP__6034BCC8
TRACE_PROFILE,APROPERTY_1_VIS,DF__TRACE_PRO__APROP__6128E101
TRACE_PROFILE,APROPERTY_2_VIS,DF__TRACE_PRO__APROP__621D053A
TRACE_PROFILE,APROPERTY_3_VIS,DF__TRACE_PRO__APROP__63112973
TRACE_PROFILE,APROPERTY_4_VIS,DF__TRACE_PRO__APROP__64054DAC
TRACE_PROFILE,APROPERTY_5_VIS,DF__TRACE_PRO__APROP__64F971E5
TRACE_PROFILE,NPROPERTY_1_VIS,DF__TRACE_PRO__NPROP__65ED961E
TRACE_PROFILE,NPROPERTY_2_VIS,DF__TRACE_PRO__NPROP__66E1BA57
TRACE_PROFILE,NPROPERTY_3_VIS,DF__TRACE_PRO__NPROP__67D5DE90
TRACE_PROFILE,NPROPERTY_4_VIS,DF__TRACE_PRO__NPROP__68CA02C9
TRACE_PROFILE,NPROPERTY_5_VIS,DF__TRACE_PRO__NPROP__69BE2702
TRACE_PROFILE,EDIT_EXP_DATE,DF__TRACE_PRO__EDIT___6AB24B3B
TRACE_PROFILE,APPLY_TO_SERVDISP,DF__TRACE_PRO__APPLY__6BA66F74
TRACE_PROFILE,APPLY_TO_SERVREC,DF__TRACE_PRO__APPLY__6C9A93AD
TRACE_PROFILE,OWNERSHIP,DF__TRACE_PRO__OWNER__6D8EB7E6
TRACE_PROFILE,LOT,DF__TRACE_PROFI__LOT__6E82DC1F
TRACE_PROFILE,SERIAL,DF__TRACE_PRO__SERIA__6F770058
TRACE_PROFILE,COLOCATE_OWNERS,DF__TRACE_PRO__COLOC__706B2491
TRACE_PROFILE,COLOCATE_LOTS,DF__TRACE_PRO__COLOC__715F48CA
TRACE_PROFILE,EXPIRATION,DF__TRACE_PRO__EXPIR__72536D03
TRACE_PROFILE,COLOCATE_ALPHAS,DF__TRACE_PRO__COLOC__7347913C
TRACE_PROFILE,COLOCATE_NUMERICS,DF__TRACE_PRO__COLOC__743BB575
TRACE_PROFILE,ACCEPT_EXPIRED_RCV,DF__TRACE_PRO__ACCEP__752FD9AE
TRACE_PROFILE,OWNERSHIP_KNOWN,DF__TRACE_PRO__OWNER__7623FDE7
TRACE_PROFILE,LOT_KNOWN,DF__TRACE_PRO__LOT_K__77182220
TRACE_PROFILE,SERIAL_KNOWN,DF__TRACE_PRO__SERIA__780C4659
TRACE_PROFILE,EXPIRATION_KNOWN,DF__TRACE_PRO__EXPIR__79006A92
TRACE_PROFILE,APROPERTY_1_KNOWN,DF__TRACE_PRO__APROP__79F48ECB
TRACE_PROFILE,APROPERTY_2_KNOWN,DF__TRACE_PRO__APROP__7AE8B304
TRACE_PROFILE,APROPERTY_3_KNOWN,DF__TRACE_PRO__APROP__7BDCD73D
TRACE_PROFILE,APROPERTY_4_KNOWN,DF__TRACE_PRO__APROP__7CD0FB76
TRACE_PROFILE,APROPERTY_5_KNOWN,DF__TRACE_PRO__APROP__7DC51FAF
TRACE_PROFILE,NPROPERTY_1_KNOWN,DF__TRACE_PRO__NPROP__7EB943E8
TRACE_PROFILE,NPROPERTY_2_KNOWN,DF__TRACE_PRO__NPROP__7FAD6821
TRACE_PROFILE,NPROPERTY_3_KNOWN,DF__TRACE_PRO__NPROP__00A18C5A
TRACE_PROFILE,NPROPERTY_4_KNOWN,DF__TRACE_PRO__NPROP__0195B093
TRACE_PROFILE,NPROPERTY_5_KNOWN,DF__TRACE_PRO__NPROP__0289D4CC
TRACE_PROFILE,COUNT_DETAIL,DF__TRACE_PRO__COUNT__037DF905
TRACE_PROFILE,PRODUCTION,DF__TRACE_PRO__PRODU__04721D3E
TRACE_PROFILE,PRODUCTION_KNOWN,DF__TRACE_PRO__PRODU__05664177
TRACE_PROFILE,COLOCATE_PROD,DF__TRACE_PRO__COLOC__065A65B0
TRACE_PROFILE,RECEIVE_BY,DF__TRACE_PRO__RECEI__074E89E9
TRACE_PROFILE,RECEIVE_BY_KNOWN,DF__TRACE_PRO__RECEI__0842AE22
TRACE_PROFILE,COLOCATE_REC_BY,DF__TRACE_PRO__COLOC__0936D25B
TRACE_PROFILE,AVAILABLE,DF__TRACE_PRO__AVAIL__0A2AF694
TRACE_PROFILE,AVAILABLE_KNOWN,DF__TRACE_PRO__AVAIL__0B1F1ACD
TRACE_PROFILE,COLOCATE_AVAILABLE,DF__TRACE_PRO__COLOC__0C133F06
TRACE_PROFILE,SHIP_BY,DF__TRACE_PRO__SHIP___0D07633F
TRACE_PROFILE,SHIP_BY_KNOWN,DF__TRACE_PRO__SHIP___0DFB8778
TRACE_PROFILE,COLOCATE_SHIP_BY,DF__TRACE_PRO__COLOC__0EEFABB1
TRACE_SERV_DISP,CREATE_DATE,DF__TRACE_SER__CREAT__0FE3CFEA
TRACE_SERV_TRANS,CREATE_DATE,DF__TRACE_SER__CREAT__10D7F423
TRANSIT_TIME,DAYS,DF__TRANSIT_TI__DAYS__11CC185C
USER_DIM_MAPPING,EFFECTIVE_DATE,DF__USER_DIM___EFFEC__12C03C95
USER_DIMENSION,IS_SUMMARY,DF__USER_DIME__IS_SU__13B460CE
USER_DIMENSION,IS_RESERVED,DF__USER_DIME__IS_RE__14A88507
USER_FLD_AUTHORITY,PERMISSION,DF__USER_FLD___PERMI__159CA940
USER_PGM_AUTHORITY,PERMISSION,DF__USER_PGM___PERMI__1690CD79
V_ACCOUNT,ACCEPT_EARLY,DF__V_ACCOUNT__ACCEP__1784F1B2
V_ACCOUNT,BACKORDER,DF__V_ACCOUNT__BACKO__187915EB
V_ACCOUNT,CURRENCY_ID,DF__V_ACCOUNT__CURRE__1B558296
V_ACCOUNT,DUNNING_LETTERS,DF__V_ACCOUNT__DUNNI__1C49A6CF
V_ACCOUNT,FOLLOW_UP,DF__V_ACCOUNT__FOLLO__1D3DCB08
V_ACCOUNT,OPEN_DATE,DF__V_ACCOUNT__OPEN___1E31EF41
V_ACCOUNT,RMA_REQUIRED,DF__V_ACCOUNT__RMA_R__22F6A45E
V_ACCOUNT,TAX_EXEMPT,DF__V_ACCOUNT__TAX_E__23EAC897
V_ACCOUNT,TAX_ON_WHOLESALE,DF__V_ACCOUNT__TAX_O__24DEECD0
V_ACCOUNT,ACCT_CATEGORY,DF__V_ACCOUNT__ACCT___27BB597B
V_ACCT_BINARY,BITS_LENGTH,DF__V_ACCT_BI__BITS___28AF7DB4
V_ACCT_BINARY,TYPE,DF__V_ACCT_BIN__TYPE__29A3A1ED
V_ACCT_CONTACT,CREATE_DATE,DF__V_ACCT_CO__CREAT__38479256
V_ACCT_ENTITY,CREDIT_STATUS,DF__V_ACCT_EN__CREDI__28112A8D
V_ACCT_ENTITY,CREDIT_LIMIT_CTL,DF__V_ACCT_EN__CREDI__29054EC6
V_ACCT_ENTITY,TOTAL_OPEN_ORDERS,DF__V_ACCT_EN__TOTAL__29F972FF
V_ACCT_ENTITY,TOTAL_OPEN_RECV,DF__V_ACCT_EN__TOTAL__2AED9738
V_ACCT_ENTITY,OPEN_ORDER_COUNT,DF__V_ACCT_EN__OPEN___2BE1BB71
V_ACCT_ENTITY,OPEN_RECV_COUNT,DF__V_ACCT_EN__OPEN___2CD5DFAA
V_ACCT_ENTITY,CREATE_DATE,DF__V_ACCT_EN__CREAT__2DCA03E3
V_ACCT_SITE,ORDER_FILL_RATE,DF__V_ACCT_SI__ORDER__328EB900
V_ACCT_SITE,CREATE_DATE,DF__V_ACCT_SI__CREAT__3382DD39
V_ADDRESS,TAX_EXEMPT,DF__V_ADDRESS__TAX_E__2A97C626
V_CALL_BINARY,TYPE,DF__V_CALL_BIN__TYPE__2B8BEA5F
V_CALL_BINARY,BITS_LENGTH,DF__V_CALL_BI__BITS___2C800E98
V_CALL_ISS_BINARY,TYPE,DF__V_CALL_ISS__TYPE__2D7432D1
V_CALL_ISS_BINARY,BITS_LENGTH,DF__V_CALL_IS__BITS___2E68570A
V_CALL_ISSUE,PRIORITY_ID,DF__V_CALL_IS__PRIOR__2F5C7B43
V_CALL_RES_BINARY,TYPE,DF__V_CALL_RES__TYPE__30509F7C
V_CALL_RES_BINARY,BITS_LENGTH,DF__V_CALL_RE__BITS___3144C3B5
V_CALL_RESOLUTION,BILL,DF__V_CALL_RES__BILL__3238E7EE
V_CALL_RESOLUTION,BILLING_RATE,DF__V_CALL_RE__BILLI__332D0C27
V_CALL_RESOLUTION,HRS_WORKED,DF__V_CALL_RE__HRS_W__34213060
V_COMMIS_SHARE,SHARE_PCT,DF__V_COMMIS___SHARE__35155499
V_CONTACT,CREATE_DATE,DF__V_CONTACT__CREAT__360978D2
V_CONTACT,FOLLOW_UP,DF__V_CONTACT__FOLLO__36FD9D0B
V_CONTACT,SEMINAR_INVITE,DF__V_CONTACT__SEMIN__37F1C144
V_CONTACT,SEND_NEWS,DF__V_CONTACT__SEND___38E5E57D
V_CONTACT,SEND_PROMO,DF__V_CONTACT__SEND___39DA09B6
V_CONTACT_BINARY,BITS_LENGTH,DF__V_CONTACT__BITS___3ACE2DEF
V_CONTACT_BINARY,TYPE,DF__V_CONTACT___TYPE__3BC25228
V_CONTR_BINARY,TYPE,DF__V_CONTR_BI__TYPE__3CB67661
V_CONTR_BINARY,BITS_LENGTH,DF__V_CONTR_B__BITS___3DAA9A9A
V_CONTR_ITEM,AUTO_GENERATE,DF__V_CONTR_I__AUTO___3E9EBED3
V_CONTR_ITEM,EXCLUDED,DF__V_CONTR_I__EXCLU__3F92E30C
V_CONTR_ITEM,QTY,DF__V_CONTR_ITE__QTY__40870745
V_CONTR_ITEM_BIN,TYPE,DF__V_CONTR_IT__TYPE__417B2B7E
V_CONTR_ITEM_BIN,BITS_LENGTH,DF__V_CONTR_I__BITS___426F4FB7
V_CONTR_TYPE,EXP_MKUP_PERCENT,DF__V_CONTR_T__EXP_M__436373F0
V_CONTR_TYPE,MTL_MKUP_PERCENT,DF__V_CONTR_T__MTL_M__44579829
V_CONTR_TYPE,DEPOSIT_AMOUNT,DF__V_CONTR_T__DEPOS__454BBC62
V_CONTR_TYPE,PMT_AMOUNT,DF__V_CONTR_T__PMT_A__463FE09B
V_CONTR_TYPE,PMT_FREQ,DF__V_CONTR_T__PMT_F__473404D4
V_CONTR_TYPE,STATUS,DF__V_CONTR_T__STATU__4828290D
V_CONTRACT,EXP_MKUP_PERCENT,DF__V_CONTRAC__EXP_M__491C4D46
V_CONTRACT,MTL_MKUP_PERCENT,DF__V_CONTRAC__MTL_M__4A10717F
V_EMP_MATRIX,RATING,DF__V_EMP_MAT__RATIN__4B0495B8
V_EMP_MATRIX,BILLING_RATE,DF__V_EMP_MAT__BILLI__4BF8B9F1
V_FILTER,DEFAULT_FILTER,DF__V_FILTER__DEFAUL__4CECDE2A
V_FILTER,BITS_LENGTH,DF__V_FILTER__BITS_L__4DE10263
V_GRID_LAYOUT,FIELD_NAME,DF__V_GRID_LA__FIELD__4ED5269C
V_GRID_LAYOUT,HIDE,DF__V_GRID_LAY__HIDE__4FC94AD5
V_GRID_LAYOUT,LOCKED,DF__V_GRID_LA__LOCKE__50BD6F0E
V_GRID_LAYOUT,FIELD_POSITION,DF__V_GRID_LA__FIELD__51B19347
V_GRID_LAYOUT,REQUIRED,DF__V_GRID_LA__REQUI__52A5B780
V_GRID_LAYOUT,UDF_ENABLE,DF__V_GRID_LA__UDF_E__5399DBB9
V_GRID_LAYOUT,USER_REQUIRED,DF__V_GRID_LA__USER___548DFFF2
V_HISTORY,REL_TYPE,DF__V_HISTORY__REL_T__5582242B
V_HISTORY,AUTO_NOTE,DF__V_HISTORY__AUTO___56764864
V_INST,PERIOD_TYPE,DF__V_INST__PERIOD_T__576A6C9D
V_INST_LINE,INST_PERCENT,DF__V_INST_LI__INST___585E90D6
V_INV_BINARY,TYPE,DF__V_INV_BINA__TYPE__5952B50F
V_INV_BINARY,BITS_LENGTH,DF__V_INV_BIN__BITS___5A46D948
V_INV_LN_BINARY,TYPE,DF__V_INV_LN_B__TYPE__5B3AFD81
V_INV_LN_BINARY,BITS_LENGTH,DF__V_INV_LN___BITS___5C2F21BA
V_INVOICE,TERMS_NET_TYPE,DF__V_INVOICE__TERMS__5D2345F3
V_INVOICE,TERMS_DISC_TYPE,DF__V_INVOICE__TERMS__5E176A2C
V_MISC_FIELDS,IS_DELETED,DF__V_MISC_FI__IS_DE__5F0B8E65
V_MISC_FIELDS,EDIT_FROM_DETAIL,DF__V_MISC_FI__EDIT___5FFFB29E
V_MISC_FIELDS,BINARY_CHANGED,DF__V_MISC_FI__BINAR__60F3D6D7
V_MISC_FIELDS,IS_DIRTY,DF__V_MISC_FI__IS_DI__61E7FB10
V_OPPORTUNITY,FORECAST,DF__V_OPPORTU__FOREC__62DC1F49
V_OPPORTUNITY,FOLLOW_UP,DF__V_OPPORTU__FOLLO__63D04382
V_OPTY_BINARY,TYPE,DF__V_OPTY_BIN__TYPE__64C467BB
V_OPTY_BINARY,BITS_LENGTH,DF__V_OPTY_BI__BITS___65B88BF4
V_OPTY_CURR,AMOUNT,DF__V_OPTY_CU__AMOUN__66ACB02D
V_OPTY_CURR,BUY_RATE,DF__V_OPTY_CU__BUY_R__67A0D466
V_OPTY_CURR,SELL_RATE,DF__V_OPTY_CU__SELL___6894F89F
V_OPTY_CURR,CREATE_DATE,DF__V_OPTY_CU__CREAT__69891CD8
V_PAYABLE_DIST,POSTING_STATUS,DF__V_PAYABLE__POSTI__6A7D4111
V_PAYABLE_DIST,CREATE_DATE,DF__V_PAYABLE__CREAT__6B71654A
V_PAYABLE_DIST,CURRENCY_ID,DF__V_PAYABLE__CURRE__6C658983
V_QTE_LINE_BINARY,TYPE,DF__V_QTE_LINE__TYPE__6D59ADBC
V_QTE_LINE_BINARY,BITS_LENGTH,DF__V_QTE_LIN__BITS___6E4DD1F5
V_QUOTE,FOLLOW_UP,DF__V_QUOTE__FOLLOW___6F41F62E
V_QUOTE_BINARY,TYPE,DF__V_QUOTE_BI__TYPE__70361A67
V_QUOTE_BINARY,BITS_LENGTH,DF__V_QUOTE_B__BITS___712A3EA0
V_QUOTE_CURR,AMOUNT,DF__V_QUOTE_C__AMOUN__721E62D9
V_QUOTE_CURR,BUY_RATE,DF__V_QUOTE_C__BUY_R__73128712
V_QUOTE_CURR,SELL_RATE,DF__V_QUOTE_C__SELL___7406AB4B
V_QUOTE_CURR,CREATE_DATE,DF__V_QUOTE_C__CREAT__74FACF84
V_QUOTE_ESTIMATE,EST_LINE_NO,DF__V_QUOTE_E__EST_L__75EEF3BD
V_QUOTE_ESTIMATE,QUOTE_LINE_NO,DF__V_QUOTE_E__QUOTE__76E317F6
V_QUOTE_ORDER,ORDER_LINE_NO,DF__V_QUOTE_O__ORDER__77D73C2F
V_QUOTE_ORDER,QUOTE_LINE_NO,DF__V_QUOTE_O__QUOTE__78CB6068
V_QUOTE_PART,REQUIRED,DF__V_QUOTE_P__REQUI__79BF84A1
V_QUOTE_PART,HAS_SPECS,DF__V_QUOTE_P__HAS_S__7AB3A8DA
V_RECV_DIST,CREATE_DATE,DF__V_RECV_DI__CREAT__7BA7CD13
V_RECV_DIST,CURRENCY_ID,DF__V_RECV_DI__CURRE__7C9BF14C
V_RECV_DIST,NATIVE,DF__V_RECV_DI__NATIV__7D901585
V_RECV_DIST,POSTING_STATUS,DF__V_RECV_DI__POSTI__7E8439BE
V_RECV_DIST_LINE,CURRENCY_ID,DF__V_RECV_DI__CURRE__7F785DF7
V_RECV_DIST_LINE,POSTING_STATUS,DF__V_RECV_DI__POSTI__006C8230
V_RPT,HAS_CHILD,DF__V_RPT__HAS_CHILD__0160A669
V_SHOP_RESOURCE,ID,DF__V_SHOP_RESOU__ID__0254CAA2
V_SO_EXP_BINARY,TYPE,DF__V_SO_EXP_B__TYPE__0348EEDB
V_SO_EXP_BINARY,BITS_LENGTH,DF__V_SO_EXP___BITS___043D1314
V_SO_LBR_BINARY,TYPE,DF__V_SO_LBR_B__TYPE__0531374D
V_SO_LBR_BINARY,BITS_LENGTH,DF__V_SO_LBR___BITS___06255B86
