SITE_ID,CUST_ID,ORDER_ID,ORDER_LINE_NO,ORDER_DEL_NO,DEMAND_KEY,DEMAND_TYPE,SUPPLY_KEY,SUPPLY_TYPE,BASE_ID,LOT_ID,SPLIT_ID,PART_ID,WANT_DATE,FINISH_DATE,ORDER_QTY,SHIPPED_QTY,DESIRED_QTY,RECEIVED_QTY,ALLOCATED_QTY
MTM2,CID-00347-01,CO-087118,1,358,CD~CO-087118~*~*~1~358,CD,NULL," "," "," "," ",1112.301.060,2027-10-25 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,4,63,CD~CO-100001~*~*~4~63,CD,NULL," "," "," "," ",1224196,2027-10-25 00:00:00.000,2026-05-29 00:00:00.000,120.00000000,0.00000000,0.00000000,0.00000000,120.00000000
MTM2,CID-00022-03,CO-100018-22,12,114,CD~CO-100018-22~*~*~12~114,CD,NULL," "," "," "," ",TA32317,2027-10-25 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,114,CD~CO-100018-22~*~*~13~114,CD,NULL," "," "," "," ",TA32318,2027-10-25 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,14,11,CD~CO-100018-22~*~*~14~11,CD,NULL," "," "," "," ",UC39605,2027-10-25 00:00:00.000,2026-05-29 00:00:00.000,2.00000000,0.00000000,0.00000000,0.00000000,2.00000000
MTM2,CID-00022-03,CO-100018-22,8,42,CD~CO-100018-22~*~*~8~42,CD,NULL," "," "," "," ",HXE186089HX1,2027-10-22 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00022-03,CO-100018-22,17,5,CD~CO-100018-22~*~*~17~5,CD,NULL," "," "," "," ",VGA12058,2027-10-22 00:00:00.000,2026-05-29 00:00:00.000,25.00000000,0.00000000,0.00000000,0.00000000,25.00000000
MTM2,CID-00331-01,CO-100013-21,1,63,CD~CO-100013-21~*~*~1~63,CD,NULL," "," "," "," ","11057-7392      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,370.00000000,0.00000000,0.00000000,0.00000000,370.00000000
MTM2,CID-00331-01,CO-100013-21,4,43,CD~CO-100013-21~*~*~4~43,CD,NULL," "," "," "," ","11058-4138      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,520.00000000,0.00000000,0.00000000,0.00000000,520.00000000
MTM2,CID-00331-01,CO-100013-21,5,56,CD~CO-100013-21~*~*~5~56,CD,NULL," "," "," "," ","11058-7355      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,600.00000000,0.00000000,0.00000000,0.00000000,600.00000000
MTM2,CID-00331-01,CO-100013-21,6,39,CD~CO-100013-21~*~*~6~39,CD,NULL," "," "," "," ","11058-7782      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,250.00000000,0.00000000,0.00000000,0.00000000,250.00000000
MTM2,CID-00331-01,CO-100013-21,11,13,CD~CO-100013-21~*~*~11~13,CD,NULL," "," "," "," ","13272-4013      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,1800.00000000,0.00000000,0.00000000,0.00000000,1800.00000000
MTM2,CID-00331-01,CO-100013-21,16,69,CD~CO-100013-21~*~*~16~69,CD,NULL," "," "," "," ","27012-0922      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,520.00000000,0.00000000,0.00000000,0.00000000,520.00000000
MTM2,CID-00331-01,CO-100013-21,18,30,CD~CO-100013-21~*~*~18~30,CD,NULL," "," "," "," ","49103-0017      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,8600.00000000,0.00000000,0.00000000,0.00000000,8600.00000000
MTM2,CID-00022-03,CO-100018-22,9,32,CD~CO-100018-22~*~*~9~32,CD,NULL," "," "," "," ",M88984MX1,2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,200.00000000,0.00000000,0.00000000,0.00000000,200.00000000
MTM2,CID-00331-01,CO-100025-21,1,68,CD~CO-100025-21~*~*~1~68,CD,NULL," "," "," "," ","11057-7822      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,30000.00000000,0.00000000,0.00000000,0.00000000,30000.00000000
MTM2,CID-00331-01,CO-100025-21,2,67,CD~CO-100025-21~*~*~2~67,CD,NULL," "," "," "," ","13042-0804      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,6490.00000000,0.00000000,0.00000000,0.00000000,6490.00000000
MTM2,CID-00331-01,CO-100025-21,3,68,CD~CO-100025-21~*~*~3~68,CD,NULL," "," "," "," ","13272-3993      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,7600.00000000,0.00000000,0.00000000,0.00000000,7600.00000000
MTM2,CID-00331-01,CO-100025-21,4,40,CD~CO-100025-21~*~*~4~40,CD,NULL," "," "," "," ","13272-3994      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,16640.00000000,0.00000000,0.00000000,0.00000000,16640.00000000
MTM2,CID-00331-01,CO-100025-21,5,68,CD~CO-100025-21~*~*~5~68,CD,NULL," "," "," "," ","13272-4000      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,9600.00000000,0.00000000,0.00000000,0.00000000,9600.00000000
MTM2,CID-00331-01,CO-100025-21,6,34,CD~CO-100025-21~*~*~6~34,CD,NULL," "," "," "," ","14093-1268      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,20160.00000000,0.00000000,0.00000000,0.00000000,20160.00000000
MTM2,CID-00331-01,CO-100025-21,7,68,CD~CO-100025-21~*~*~7~68,CD,NULL," "," "," "," ","49103-0016      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,7500.00000000,0.00000000,0.00000000,0.00000000,7500.00000000
MTM2,CID-00331-01,CO-100025-21,8,68,CD~CO-100025-21~*~*~8~68,CD,NULL," "," "," "," ","49103-0017      ",2027-10-21 00:00:00.000,2026-05-29 00:00:00.000,8000.00000000,0.00000000,0.00000000,0.00000000,8000.00000000
MTM2,CID-00045-01,CO-087125,1,928,CD~CO-087125~*~*~1~928,CD,NULL," "," "," "," ",0501 216 523,2027-10-19 00:00:00.000,2026-05-29 00:00:00.000,50.00000000,0.00000000,0.00000000,0.00000000,50.00000000
MTM2,CID-00022-03,CO-100018-22,12,113,CD~CO-100018-22~*~*~12~113,CD,NULL," "," "," "," ",TA32317,2027-10-19 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,113,CD~CO-100018-22~*~*~13~113,CD,NULL," "," "," "," ",TA32318,2027-10-19 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00347-01,CO-087118,1,357,CD~CO-087118~*~*~1~357,CD,NULL," "," "," "," ",1112.301.060,2027-10-18 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,1,43,CD~CO-100001~*~*~1~43,CD,NULL," "," "," "," ",64503,2027-10-18 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,62,CD~CO-100001~*~*~4~62,CD,NULL," "," "," "," ",1224196,2027-10-18 00:00:00.000,2026-05-29 00:00:00.000,120.00000000,0.00000000,0.00000000,0.00000000,120.00000000
MTM2,CID-00022-03,CO-100018-22,15,34,CD~CO-100018-22~*~*~15~34,CD,NULL," "," "," "," ",UC46986,2027-10-17 00:00:00.000,2026-05-29 00:00:00.000,54.00000000,0.00000000,0.00000000,0.00000000,54.00000000
MTM2,CID-00022-03,CO-100018-22,16,34,CD~CO-100018-22~*~*~16~34,CD,NULL," "," "," "," ",UC46987,2027-10-17 00:00:00.000,2026-05-29 00:00:00.000,54.00000000,0.00000000,0.00000000,0.00000000,54.00000000
MTM2,CID-00022-03,CO-100018-22,6,53,CD~CO-100018-22~*~*~6~53,CD,NULL," "," "," "," ",AUC24108,2027-10-16 00:00:00.000,2026-05-29 00:00:00.000,483.00000000,0.00000000,0.00000000,0.00000000,483.00000000
MTM2,CID-00022-03,CO-100018-22,8,41,CD~CO-100018-22~*~*~8~41,CD,NULL," "," "," "," ",HXE186089HX1,2027-10-15 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00331-01,CO-100013-21,1,62,CD~CO-100013-21~*~*~1~62,CD,NULL," "," "," "," ","11057-7392      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,740.00000000,0.00000000,0.00000000,0.00000000,740.00000000
MTM2,CID-00331-01,CO-100013-21,2,65,CD~CO-100013-21~*~*~2~65,CD,NULL," "," "," "," ","11057-7822      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,15000.00000000,0.00000000,0.00000000,0.00000000,15000.00000000
MTM2,CID-00331-01,CO-100013-21,4,42,CD~CO-100013-21~*~*~4~42,CD,NULL," "," "," "," ","11058-4138      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,400.00000000,0.00000000,0.00000000,0.00000000,400.00000000
MTM2,CID-00331-01,CO-100013-21,5,55,CD~CO-100013-21~*~*~5~55,CD,NULL," "," "," "," ","11058-7355      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000
MTM2,CID-00331-01,CO-100013-21,6,38,CD~CO-100013-21~*~*~6~38,CD,NULL," "," "," "," ","11058-7782      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,7,56,CD~CO-100013-21~*~*~7~56,CD,NULL," "," "," "," ","13042-0804      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,10,32,CD~CO-100013-21~*~*~10~32,CD,NULL," "," "," "," ","13272-4001      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,2160.00000000,0.00000000,0.00000000,0.00000000,2160.00000000
MTM2,CID-00331-01,CO-100013-21,12,33,CD~CO-100013-21~*~*~12~33,CD,NULL," "," "," "," ","13272-7037      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,1140.00000000,0.00000000,0.00000000,0.00000000,1140.00000000
MTM2,CID-00331-01,CO-100013-21,16,68,CD~CO-100013-21~*~*~16~68,CD,NULL," "," "," "," ","27012-0922      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,585.00000000,0.00000000,0.00000000,0.00000000,585.00000000
MTM2,CID-00331-01,CO-100025-21,1,67,CD~CO-100025-21~*~*~1~67,CD,NULL," "," "," "," ","11057-7822      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,15000.00000000,0.00000000,0.00000000,0.00000000,15000.00000000
MTM2,CID-00331-01,CO-100025-21,2,66,CD~CO-100025-21~*~*~2~66,CD,NULL," "," "," "," ","13042-0804      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100025-21,3,67,CD~CO-100025-21~*~*~3~67,CD,NULL," "," "," "," ","13272-3993      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,7200.00000000,0.00000000,0.00000000,0.00000000,7200.00000000
MTM2,CID-00331-01,CO-100025-21,5,67,CD~CO-100025-21~*~*~5~67,CD,NULL," "," "," "," ","13272-4000      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,5280.00000000,0.00000000,0.00000000,0.00000000,5280.00000000
MTM2,CID-00331-01,CO-100025-21,7,67,CD~CO-100025-21~*~*~7~67,CD,NULL," "," "," "," ","49103-0016      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,7000.00000000,0.00000000,0.00000000,0.00000000,7000.00000000
MTM2,CID-00331-01,CO-100025-21,8,67,CD~CO-100025-21~*~*~8~67,CD,NULL," "," "," "," ","49103-0017      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,7000.00000000,0.00000000,0.00000000,0.00000000,7000.00000000
MTM2,CID-00331-01,CO-100025-21,9,49,CD~CO-100025-21~*~*~9~49,CD,NULL," "," "," "," ","92026-0921      ",2027-10-14 00:00:00.000,2026-05-29 00:00:00.000,13200.00000000,0.00000000,0.00000000,0.00000000,13200.00000000
MTM2,CID-00022-03,CO-100018-22,12,112,CD~CO-100018-22~*~*~12~112,CD,NULL," "," "," "," ",TA32317,2027-10-13 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,112,CD~CO-100018-22~*~*~13~112,CD,NULL," "," "," "," ",TA32318,2027-10-13 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00347-01,CO-087118,1,356,CD~CO-087118~*~*~1~356,CD,NULL," "," "," "," ",1112.301.060,2027-10-11 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,4,60,CD~CO-100001~*~*~4~60,CD,NULL," "," "," "," ",1224196,2027-10-11 00:00:00.000,2026-05-29 00:00:00.000,60.00000000,0.00000000,0.00000000,0.00000000,60.00000000
MTM2,CID-00660-03,CO-100001,4,61,CD~CO-100001~*~*~4~61,CD,NULL," "," "," "," ",1224196,2027-10-11 00:00:00.000,2026-05-29 00:00:00.000,420.00000000,0.00000000,0.00000000,0.00000000,420.00000000
MTM2,CID-00612-01,CO-100019,1,211,CD~CO-100019~*~*~1~211,CD,NULL," "," "," "," ",139014203,2027-10-10 00:00:00.000,2026-05-29 00:00:00.000,960.00000000,0.00000000,0.00000000,0.00000000,960.00000000
MTM2,CID-00612-01,CO-100019,4,111,CD~CO-100019~*~*~4~111,CD,NULL," "," "," "," ",139016310,2027-10-10 00:00:00.000,2026-05-29 00:00:00.000,960.00000000,0.00000000,0.00000000,0.00000000,960.00000000
MTM2,CID-00022-03,CO-100018-22,2,64,CD~CO-100018-22~*~*~2~64,CD,NULL," "," "," "," ",AKK46582,2027-10-08 00:00:00.000,2026-05-29 00:00:00.000,96.00000000,0.00000000,0.00000000,0.00000000,96.00000000
MTM2,CID-00022-03,CO-100018-22,3,59,CD~CO-100018-22~*~*~3~59,CD,NULL," "," "," "," ",AKK54380,2027-10-08 00:00:00.000,2026-05-29 00:00:00.000,80.00000000,0.00000000,0.00000000,0.00000000,80.00000000
MTM2,CID-00022-03,CO-100018-22,4,57,CD~CO-100018-22~*~*~4~57,CD,NULL," "," "," "," ",AKK57447,2027-10-08 00:00:00.000,2026-05-29 00:00:00.000,180.00000000,0.00000000,0.00000000,0.00000000,180.00000000
MTM2,CID-00331-01,CO-100013-21,1,61,CD~CO-100013-21~*~*~1~61,CD,NULL," "," "," "," ","11057-7392      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,370.00000000,0.00000000,0.00000000,0.00000000,370.00000000
MTM2,CID-00331-01,CO-100013-21,4,41,CD~CO-100013-21~*~*~4~41,CD,NULL," "," "," "," ","11058-4138      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,600.00000000,0.00000000,0.00000000,0.00000000,600.00000000
MTM2,CID-00331-01,CO-100013-21,5,54,CD~CO-100013-21~*~*~5~54,CD,NULL," "," "," "," ","11058-7355      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,600.00000000,0.00000000,0.00000000,0.00000000,600.00000000
MTM2,CID-00331-01,CO-100013-21,6,37,CD~CO-100013-21~*~*~6~37,CD,NULL," "," "," "," ","11058-7782      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,13,41,CD~CO-100013-21~*~*~13~41,CD,NULL," "," "," "," ","14093-1268      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,6020.00000000,0.00000000,0.00000000,0.00000000,6020.00000000
MTM2,CID-00331-01,CO-100013-21,16,67,CD~CO-100013-21~*~*~16~67,CD,NULL," "," "," "," ","27012-0922      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,585.00000000,0.00000000,0.00000000,0.00000000,585.00000000
MTM2,CID-00022-03,CO-100018-22,6,52,CD~CO-100018-22~*~*~6~52,CD,NULL," "," "," "," ",AUC24108,2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,740.00000000,0.00000000,0.00000000,0.00000000,740.00000000
MTM2,CID-00022-03,CO-100018-22,12,111,CD~CO-100018-22~*~*~12~111,CD,NULL," "," "," "," ",TA32317,2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,111,CD~CO-100018-22~*~*~13~111,CD,NULL," "," "," "," ",TA32318,2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00331-01,CO-100025-21,1,66,CD~CO-100025-21~*~*~1~66,CD,NULL," "," "," "," ","11057-7822      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,30000.00000000,0.00000000,0.00000000,0.00000000,30000.00000000
MTM2,CID-00331-01,CO-100025-21,2,65,CD~CO-100025-21~*~*~2~65,CD,NULL," "," "," "," ","13042-0804      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100025-21,3,66,CD~CO-100025-21~*~*~3~66,CD,NULL," "," "," "," ","13272-3993      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,7400.00000000,0.00000000,0.00000000,0.00000000,7400.00000000
MTM2,CID-00331-01,CO-100025-21,4,39,CD~CO-100025-21~*~*~4~39,CD,NULL," "," "," "," ","13272-3994      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,16640.00000000,0.00000000,0.00000000,0.00000000,16640.00000000
MTM2,CID-00331-01,CO-100025-21,5,66,CD~CO-100025-21~*~*~5~66,CD,NULL," "," "," "," ","13272-4000      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,7520.00000000,0.00000000,0.00000000,0.00000000,7520.00000000
MTM2,CID-00331-01,CO-100025-21,7,66,CD~CO-100025-21~*~*~7~66,CD,NULL," "," "," "," ","49103-0016      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,7500.00000000,0.00000000,0.00000000,0.00000000,7500.00000000
MTM2,CID-00331-01,CO-100025-21,8,66,CD~CO-100025-21~*~*~8~66,CD,NULL," "," "," "," ","49103-0017      ",2027-10-07 00:00:00.000,2026-05-29 00:00:00.000,7000.00000000,0.00000000,0.00000000,0.00000000,7000.00000000
MTM2,CID-00045-01,CO-087125,1,924,CD~CO-087125~*~*~1~924,CD,NULL," "," "," "," ",0501 216 523,2027-10-05 00:00:00.000,2026-05-29 00:00:00.000,150.00000000,0.00000000,0.00000000,0.00000000,150.00000000
MTM2,CID-00347-01,CO-087118,1,355,CD~CO-087118~*~*~1~355,CD,NULL," "," "," "," ",1112.301.060,2027-10-04 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,1,42,CD~CO-100001~*~*~1~42,CD,NULL," "," "," "," ",64503,2027-10-04 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,2,14,CD~CO-100001~*~*~2~14,CD,NULL," "," "," "," ",64508,2027-10-04 00:00:00.000,2026-05-29 00:00:00.000,100.00000000,0.00000000,0.00000000,0.00000000,100.00000000
MTM2,CID-00660-03,CO-100001,4,59,CD~CO-100001~*~*~4~59,CD,NULL," "," "," "," ",1224196,2027-10-04 00:00:00.000,2026-05-29 00:00:00.000,120.00000000,0.00000000,0.00000000,0.00000000,120.00000000
MTM2,CID-00612-01,CO-100019,1,210,CD~CO-100019~*~*~1~210,CD,NULL," "," "," "," ",139014203,2027-10-03 00:00:00.000,2026-05-29 00:00:00.000,960.00000000,0.00000000,0.00000000,0.00000000,960.00000000
MTM2,CID-00612-01,CO-100019,4,110,CD~CO-100019~*~*~4~110,CD,NULL," "," "," "," ",139016310,2027-10-03 00:00:00.000,2026-05-29 00:00:00.000,960.00000000,0.00000000,0.00000000,0.00000000,960.00000000
MTM2,CID-00022-03,CO-100018-22,2,63,CD~CO-100018-22~*~*~2~63,CD,NULL," "," "," "," ",AKK46582,2027-10-01 00:00:00.000,2026-05-29 00:00:00.000,72.00000000,0.00000000,0.00000000,0.00000000,72.00000000
MTM2,CID-00022-03,CO-100018-22,3,58,CD~CO-100018-22~*~*~3~58,CD,NULL," "," "," "," ",AKK54380,2027-10-01 00:00:00.000,2026-05-29 00:00:00.000,80.00000000,0.00000000,0.00000000,0.00000000,80.00000000
MTM2,CID-00022-03,CO-100018-22,4,55,CD~CO-100018-22~*~*~4~55,CD,NULL," "," "," "," ",AKK57447,2027-10-01 00:00:00.000,2026-05-29 00:00:00.000,150.00000000,0.00000000,0.00000000,0.00000000,150.00000000
MTM2,CID-00022-03,CO-100018-22,4,56,CD~CO-100018-22~*~*~4~56,CD,NULL," "," "," "," ",AKK57447,2027-10-01 00:00:00.000,2026-05-29 00:00:00.000,30.00000000,0.00000000,0.00000000,0.00000000,30.00000000
MTM2,CID-00022-03,CO-100018-22,8,40,CD~CO-100018-22~*~*~8~40,CD,NULL," "," "," "," ",HXE186089HX1,2027-10-01 00:00:00.000,2026-05-29 00:00:00.000,720.00000000,0.00000000,0.00000000,0.00000000,720.00000000
MTM2,CID-00331-01,CO-100013-21,1,60,CD~CO-100013-21~*~*~1~60,CD,NULL," "," "," "," ","11057-7392      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,740.00000000,0.00000000,0.00000000,0.00000000,740.00000000
MTM2,CID-00331-01,CO-100013-21,2,64,CD~CO-100013-21~*~*~2~64,CD,NULL," "," "," "," ","11057-7822      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,15000.00000000,0.00000000,0.00000000,0.00000000,15000.00000000
MTM2,CID-00331-01,CO-100013-21,4,40,CD~CO-100013-21~*~*~4~40,CD,NULL," "," "," "," ","11058-4138      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,420.00000000,0.00000000,0.00000000,0.00000000,420.00000000
MTM2,CID-00331-01,CO-100013-21,5,53,CD~CO-100013-21~*~*~5~53,CD,NULL," "," "," "," ","11058-7355      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,600.00000000,0.00000000,0.00000000,0.00000000,600.00000000
MTM2,CID-00331-01,CO-100013-21,6,36,CD~CO-100013-21~*~*~6~36,CD,NULL," "," "," "," ","11058-7782      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,500.00000000,0.00000000,0.00000000,0.00000000,500.00000000
MTM2,CID-00331-01,CO-100013-21,10,31,CD~CO-100013-21~*~*~10~31,CD,NULL," "," "," "," ","13272-4001      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,2160.00000000,0.00000000,0.00000000,0.00000000,2160.00000000
MTM2,CID-00331-01,CO-100013-21,12,32,CD~CO-100013-21~*~*~12~32,CD,NULL," "," "," "," ","13272-7037      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,1140.00000000,0.00000000,0.00000000,0.00000000,1140.00000000
MTM2,CID-00331-01,CO-100013-21,16,66,CD~CO-100013-21~*~*~16~66,CD,NULL," "," "," "," ","27012-0922      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,585.00000000,0.00000000,0.00000000,0.00000000,585.00000000
MTM2,CID-00022-03,CO-100018-22,9,31,CD~CO-100018-22~*~*~9~31,CD,NULL," "," "," "," ",M88984MX1,2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,200.00000000,0.00000000,0.00000000,0.00000000,200.00000000
MTM2,CID-00022-03,CO-100018-22,12,110,CD~CO-100018-22~*~*~12~110,CD,NULL," "," "," "," ",TA32317,2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,110,CD~CO-100018-22~*~*~13~110,CD,NULL," "," "," "," ",TA32318,2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00331-01,CO-100025-21,1,65,CD~CO-100025-21~*~*~1~65,CD,NULL," "," "," "," ","11057-7822      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,30000.00000000,0.00000000,0.00000000,0.00000000,30000.00000000
MTM2,CID-00331-01,CO-100025-21,2,64,CD~CO-100025-21~*~*~2~64,CD,NULL," "," "," "," ","13042-0804      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100025-21,3,65,CD~CO-100025-21~*~*~3~65,CD,NULL," "," "," "," ","13272-3993      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,7600.00000000,0.00000000,0.00000000,0.00000000,7600.00000000
MTM2,CID-00331-01,CO-100025-21,5,65,CD~CO-100025-21~*~*~5~65,CD,NULL," "," "," "," ","13272-4000      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,7680.00000000,0.00000000,0.00000000,0.00000000,7680.00000000
MTM2,CID-00331-01,CO-100025-21,6,33,CD~CO-100025-21~*~*~6~33,CD,NULL," "," "," "," ","14093-1268      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,20160.00000000,0.00000000,0.00000000,0.00000000,20160.00000000
MTM2,CID-00331-01,CO-100025-21,7,65,CD~CO-100025-21~*~*~7~65,CD,NULL," "," "," "," ","49103-0016      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,7500.00000000,0.00000000,0.00000000,0.00000000,7500.00000000
MTM2,CID-00331-01,CO-100025-21,8,65,CD~CO-100025-21~*~*~8~65,CD,NULL," "," "," "," ","49103-0017      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,8000.00000000,0.00000000,0.00000000,0.00000000,8000.00000000
MTM2,CID-00331-01,CO-100025-21,9,48,CD~CO-100025-21~*~*~9~48,CD,NULL," "," "," "," ","92026-0921      ",2027-09-30 00:00:00.000,2026-05-29 00:00:00.000,13200.00000000,0.00000000,0.00000000,0.00000000,13200.00000000
MTM2,CID-00347-01,CO-087118,1,354,CD~CO-087118~*~*~1~354,CD,NULL," "," "," "," ",1112.301.060,2027-09-27 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00347-01,CO-087119,1,370,CD~CO-087119~*~*~1~370,CD,NULL," "," "," "," ",1112.397.001,2027-09-27 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
