TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE
dbo,CO_PRODUCT,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,CUST_BOOK_DEL,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,CUST_LINE_DEL,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,CUST_ORDER_ALLOC,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,CUST_ORDER_LINE,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,DEMAND_SUPPLY_LINK,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,OPERATION,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,PURC_LINE_DEL,ALLOCATED_QTY,decimal,NULL,20,8,YES
dbo,PURC_ORDER_LINE,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,PURC_REQ_LINE,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,REQUIREMENT,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,WORK_ORDER,ALLOCATED_QTY,decimal,NULL,20,8,NO
dbo,CUST_ORDER_ALLOC,BASE_ID,nvarchar,30,NULL,NULL,NO
dbo,E_FACTLOAD_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_JOBCOMP_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_JOBSTARTS_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_LATEJOB_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_OPENJOB_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_OPENOPS_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_OPSCOMPL_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_OPSSTARTS_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_OPSSVLV_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_SCHEDSVLV_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,E_WANTSVLV_DET,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,EVENT_TRIGGER,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,TEST_RESULT,BASE_ID,nvarchar,30,NULL,NULL,YES
dbo,WORK_ORDER,BASE_ID,nvarchar,30,NULL,NULL,NO
dbo,ACCOUNT_CHG_LOG,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,ACCT_BAL_DIM_BATCH,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,ADJ_REASON_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,ADJUSTMENT_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,AIC_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,ALLOCATION,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,AMTS_PENDING_TRANS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,APS_LAYOUT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,BANK_ADJ_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,BANK_ADJUSTMENT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,BOL,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,BUFFER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,BURDEN_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CARRIER_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CARTON,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CASH_DISBURSE_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CASH_DISBURSEMENT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CASH_PLAN,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CASH_RECEIPT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CASH_RECEIPT_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,COMMODITY_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CONSIGN_RECEIVER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CONSOLIDATION,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CONSOLIDATION_LOG,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CONTROL_LIMITS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CUST_BOOK_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CUST_LINE_BILLING,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CUST_ORD_TYPE_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CUST_ORDER_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CUST_PRICE_EFFECT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CUSTOMER_BOOKINGS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CUSTOMER_ORDER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,CUSTOMER_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,DBR_EVENT_DETECT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,DBR_EVENT_TRIGGER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,DEMAND_SUPPLY_LINK,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,DOCUMENT_REF_EAC,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,DOCUMENT_REF_PATH,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,DOCUMENT_REF_WF,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,DOCUMENT_REF_WO,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,DOCUMENT_REFERENCE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,E_JOBCOMP_DET,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,E_JOBSTARTS_DET,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,E_LATEJOB_DET,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,E_OPENJOB_DET,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,E_SCHEDSVLV_DET,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,E_WANTSVLV_DET,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,EC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EC_GROUP_USER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EC_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EC_REASONS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EC_TYPES,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,ECN,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,ECN_DETAIL,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EMPLOYEE_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EVENT_DETECT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EVENT_LOG,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EVENT_TRIGGER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,EXCEPTION,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,FOB_POINT_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,GJ,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,GJ_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,GROUP_USER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,GROUPS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,HISTORY_DATA,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,IBT_RECEIVER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,IBT_SHIPPER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,IBT_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,INDIRECT_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,INDIVIDUAL_PRV_HISTORY,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,INSPECTION_ORDER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,INVENTORY_TRANS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,JOURNAL,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,JOURNAL_BATCH,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,LABOR_TICKET,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,NMFC_CODE_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,NOTATION,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,NOTIFICATION_DATA,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,OPER_TYPE_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PACKAGE_TYPE_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PART,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PART_SITE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PART_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PAYABLE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PAYABLE_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PHYS_COUNT_LOC_ADJ,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PROCESS_ACTIVITY,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PROCESS_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PROCESS_TYPE_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PRODUCT_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PROFILES,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PROJECT_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PROJECT_EAC_POC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PROJECT_GL_TRANS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PROJECT_SUMMARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,PURC_GROUP_USER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PURC_ORDER_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PURCHASE_CONTRACT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PURCHASE_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,PURCHASE_ORDER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,QUERY,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,QUOTE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,QUOTE_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,QUOTE_LINE_BILLING,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,QUOTE_ORDER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,QUOTE_ORDER_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,QUOTE_PRICE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RCR_GJ,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RCR_PAYABLE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RCR_RECEIVABLE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RECEIVABLE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RECEIVABLE_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RECEIVER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,REQUEST_FOR_QUOTE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,REVALUE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,REVALUE_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,REVENUE_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,REVISION_HISTORY,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RFQ_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RMA,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,RMA_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SCHEDULE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,SCHEDULER_RUN_LOG,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SERVICE_DISPATCH,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SERVICE_DISPATCHED,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SERVICE_RECEIPT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SHIP_VIA_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SHIPMENT_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SHIPPER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SIC_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SOA_CODE_LIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SOA_DIMENSION,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SOA_DOC_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SOA_ID_MAP,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SPLIT_TRANS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,SUPPLIER_PREFERENCES,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TABLE_LIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TASK,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TASK_REJ_CODES,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TERRITORY_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TEST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TEST_STEP,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TRACE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TRACE_HISTORY,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TRACE_INV_TRANS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TRACE_LABOR_TRANS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TRACE_SERV_DISP,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,TRACE_SERV_TRANS,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_ACCOUNT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_ACCT_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_ACCT_CONTACT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_ACCT_ENTITY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_ACCT_SALESREP,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_ACCT_SITE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_ACCT_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_ADDRESS,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_ADMIN,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_AREA,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_BRANCH,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_BUSINESS_UNIT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CAL_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CAL_CONTACT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CALENDAR,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_CALL,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CALL_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CALL_ISS_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CALL_ISS_KEY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CALL_ISSUE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CALL_RES_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CALL_RES_KEYS,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CALL_RESOLUTION,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CATEGORY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_COMMIS_SHARE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTACT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_CONTACT_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTACT_PREF,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_ADDR,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_BILLING,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_CHARGE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_CONT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_ITEM,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_ITEM_BIN,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_PMT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTR_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CONTRACT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_COUNTY_CODE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CUSTOM,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CUSTOM_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CUSTOM_DEF,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CUSTOM_JUNC,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_CUSTOM_REL,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_DIVISION,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_DOC_CATALOG,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_DOC_CATEGORY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_DOC_SENT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_DOC_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_EMP_MATRIX,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_EMPLOYEE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_EVENT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_EVENT_ATTENDEE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_EVENT_STAGE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_EXP_CODE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_FILTER,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_GRID_LAYOUT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_HIST_DATA,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_HISTORY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_HISTORY_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_INV_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_INV_LN_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_INVOICE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_INVOICE_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_KEYWORD,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_LBR_GROUP,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_LBR_GRP_RATE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_LEAD_SOURCE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_LEASE_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_MAIL_NAVBAR,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_MISC_FIELDS,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_NAVBAR,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_OPPORTUNITY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_OPTY_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_OPTY_COMPET,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_OPTY_CONTACT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_OPTY_CURR,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_OPTY_ESTIMATE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_OPTY_ORDER,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_OPTY_PLAN,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_OPTY_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_PAYABLE_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_PRIORITY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QTE_LINE_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTA,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_ATTRIB,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_CONTACT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_CURR,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_QUOTE_ESTIMATE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_ORDER,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_PART,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_PRINT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_QUOTE_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_RECV_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_RECV_DIST_LINE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_RIGHTS,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_RPT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_RPT_OPT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_RPT_USER_OPT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SALES_ACTIVITY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SALES_PLAN,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SALES_STAGE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SHOP_RESOURCE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SO_EXP_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SO_LBR_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SO_MTL_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SO_OPR_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SO_VND_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVC_CALL,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,V_SRVC_CODE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVC_ORDER,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVC_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVCORD_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVCORD_EXP,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVCORD_LBR,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVCORD_MTL,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVCORD_OPER,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SRVCORD_VNDR,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SUB_AREA,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_SYNC_USER,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_TASK,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_TASK_ACTIVITY_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_TASK_BINARY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_TASK_CATEGORY,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_TASK_CONTACT,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_USER,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_USER_AUTH,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_USER_DEF_LIST,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_USER_DEFINED,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,V_USER_TYPE,CREATE_DATE,datetime,NULL,NULL,NULL,YES
dbo,VENDOR_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,VMDI_LAYOUT,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,VR_ANALYTIC_CONFIG,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,VR_DATA_SOURCE,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,VR_GRID_CONFIG,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,WEB_SESSION,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,WIP_ISSUE_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,WIP_RECEIPT_DIST,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,WIP_VAS_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,WORK_ORDER,CREATE_DATE,datetime,NULL,NULL,NULL,NO
dbo,WORK_ORDER_SYNC,CREATE_DATE,datetime,NULL,NULL,NULL,NO
