TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,IS_IDENTITY,IS_COMPUTED
PART_WAREHOUSE,37,MULTIPLE_ORDER_QTY,decimal,13,20,8,YES,NO,NO
PART_WAREHOUSE,38,DEMAND_FENCE_1,int,4,10,0,YES,NO,NO
PART_WAREHOUSE,39,DEMAND_FENCE_2,int,4,10,0,YES,NO,NO
PART_WAREHOUSE,40,MRP_EXCEPTIONS,nchar,2,0,0,YES,NO,NO
PART_WAREHOUSE,41,MRP_EXCEPTION_INFO,nvarchar,160,0,0,YES,NO,NO
PART_WAREHOUSE,42,MRP_REQUIRED,nchar,2,0,0,YES,NO,NO
PART_WAREHOUSE,43,MINIMUM_LEADTIME,smallint,2,5,0,YES,NO,NO
PART_WAREHOUSE,44,LEADTIME_BUFFER,smallint,2,5,0,YES,NO,NO
PART_WAREHOUSE,45,EMERGENCY_STOCKPCT,int,4,10,0,YES,NO,NO
PART_WAREHOUSE,46,YELLOW_STOCKPCT,int,4,10,0,YES,NO,NO
PART_WAREHOUSE,47,REPLENISH_LEVEL,decimal,13,20,8,YES,NO,NO
PART_WAREHOUSE,48,ORDER_UP_TO_QTY,decimal,13,20,8,YES,NO,NO
PART_WAREHOUSE,49,COUNT_SEQUENCE,int,4,10,0,NO,NO,NO
PART_WAREHOUSE,50,BUFFER_PROFILE_ID,nvarchar,30,0,0,YES,NO,NO
PART_WAREHOUSE,51,ADU_HORIZON,smallint,2,5,0,YES,NO,NO
PART_WAREHOUSE,52,ASR_LEADTIME,smallint,2,5,0,YES,NO,NO
PART_WAREHOUSE,53,ONHAND_ALERT_RED_PCT,smallint,2,5,0,YES,NO,NO
PART_WHS_REPLENISH,1,ROWID,int,4,10,0,NO,YES,NO
PART_WHS_REPLENISH,2,PART_ID,nvarchar,60,0,0,NO,NO,NO
PART_WHS_REPLENISH,3,WAREHOUSE_ID,nvarchar,30,0,0,NO,NO,NO
PART_WHS_REPLENISH,4,BEGIN_DATE,datetime,8,23,3,NO,NO,NO
PART_WHS_REPLENISH,5,END_DATE,datetime,8,23,3,NO,NO,NO
PART_WHS_REPLENISH,6,REPLENISH_LEVEL,decimal,13,20,8,NO,NO,NO
PART_WHS_REPLENISH,7,IS_RECURRING,nchar,2,0,0,YES,NO,NO
PASSWORD_CONFIG,1,ROWID,int,4,10,0,NO,YES,NO
PASSWORD_CONFIG,2,USE_DIFF_PASS,nchar,2,0,0,YES,NO,NO
PASSWORD_CONFIG,3,RETIRE_PASSWORD,nchar,2,0,0,YES,NO,NO
PASSWORD_CONFIG,4,RETIRE_PASS_DAYS,int,4,10,0,YES,NO,NO
PASSWORD_CONFIG,5,REUSE_PASSWORD,nchar,2,0,0,YES,NO,NO
PASSWORD_CONFIG,6,REUSE_AFTER,int,4,10,0,YES,NO,NO
PASSWORD_CONFIG,7,MINIMUM_LENGTH,smallint,2,5,0,YES,NO,NO
PASSWORD_CONFIG,8,MINIMUM_DIGITS,smallint,2,5,0,YES,NO,NO
PASSWORD_CONFIG,9,MINIMUM_LETTERS,smallint,2,5,0,YES,NO,NO
PASSWORD_CONFIG,10,MINIMUM_UPPER,smallint,2,5,0,YES,NO,NO
PASSWORD_CONFIG,11,MINIMUM_LOWER,smallint,2,5,0,YES,NO,NO
PASSWORD_CONFIG,12,MINIMUM_SPECIAL,smallint,2,5,0,YES,NO,NO
PASSWORD_CONFIG,13,RETRIES_ALLOWED,smallint,2,5,0,YES,NO,NO
PASSWORD_CONFIG,14,MINS_BEFORE_RETRY,smallint,2,5,0,YES,NO,NO
PASSWORD_CONFIG,15,PASSWORD_RESET,nchar,2,0,0,YES,NO,NO
PAYABLE,1,ROWID,int,4,10,0,NO,YES,NO
PAYABLE,2,VOUCHER_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE,3,VENDOR_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE,4,INVOICE_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE,5,TYPE,nchar,2,0,0,NO,NO,NO
PAYABLE,6,INVOICE_DATE,datetime,8,23,3,NO,NO,NO
PAYABLE,7,PAYMENT_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE,8,LAST_PAID_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE,9,ZERO_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE,10,CREATE_DATE,datetime,8,23,3,NO,NO,NO
PAYABLE,11,USER_ID,nvarchar,40,0,0,YES,NO,NO
PAYABLE,12,PAY_STATUS,nchar,2,0,0,NO,NO,NO
PAYABLE,13,TOTAL_AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE,14,PAID_AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE,15,DISCOUNT_TAKEN,decimal,13,23,8,NO,NO,NO
PAYABLE,16,AUTHORIZED_PAYMENT,decimal,13,23,8,YES,NO,NO
PAYABLE,17,TERMS_NET_TYPE,nchar,2,0,0,NO,NO,NO
PAYABLE,18,TERMS_NET_DAYS,smallint,2,5,0,YES,NO,NO
PAYABLE,19,TERMS_NET_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE,20,TERMS_DISC_TYPE,nchar,2,0,0,NO,NO,NO
PAYABLE,21,TERMS_DISC_DAYS,smallint,2,5,0,YES,NO,NO
PAYABLE,22,TERMS_DISC_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE,23,TERMS_DISC_PERCENT,decimal,5,5,3,YES,NO,NO
PAYABLE,24,TERMS_DESCRIPTION,nvarchar,160,0,0,YES,NO,NO
PAYABLE,25,REPORT_1099_MISC,nchar,2,0,0,NO,NO,NO
PAYABLE,26,SELL_RATE,decimal,9,15,8,NO,NO,NO
PAYABLE,27,BUY_RATE,decimal,9,15,8,NO,NO,NO
PAYABLE,28,POSTING_DATE,datetime,8,23,3,NO,NO,NO
PAYABLE,29,SITE_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE,30,CUST_ORDER_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE,31,PAYB_GL_ACCT_ID,nvarchar,60,0,0,NO,NO,NO
PAYABLE,32,MARKED_FOR_PURGE,nchar,2,0,0,NO,NO,NO
PAYABLE,33,NEW_SELL_RATE,decimal,9,15,8,YES,NO,NO
PAYABLE,34,NEW_BUY_RATE,decimal,9,15,8,YES,NO,NO
PAYABLE,35,VAT_BOOK_CODE,nvarchar,10,0,0,YES,NO,NO
PAYABLE,36,VAT_REPORT_NO,int,4,10,0,YES,NO,NO
PAYABLE,37,VAT_FILENAME,nvarchar,30,0,0,YES,NO,NO
PAYABLE,38,WITHHOLDING_CODE,nvarchar,30,0,0,YES,NO,NO
PAYABLE,39,WITHHELD_AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE,40,WH_ALLOWED_AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE,41,REMIT_ADDR_NO,int,4,10,0,YES,NO,NO
PAYABLE,42,CURRENCY_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE,43,USER_EXCH_RATE,nchar,2,0,0,NO,NO,NO
PAYABLE,44,VOID_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE,45,COMM_INVOICE_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE,46,COMM_PAID_AMOUNT,decimal,13,23,8,YES,NO,NO
PAYABLE,47,LANDED_COST_INV,nchar,2,0,0,YES,NO,NO
PAYABLE,48,ACT_RATE_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE,49,ACT_PERIOD_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE,50,RETRO_RATE_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE,51,RETRO_PERIOD_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE,52,RETRO_RATE_CODE,nchar,2,0,0,YES,NO,NO
PAYABLE,53,POSTING_CANDIDATE,nchar,2,0,0,NO,NO,NO
PAYABLE,54,STATUS_EFF_DATE,datetime,8,23,3,NO,NO,NO
PAYABLE,55,TERMS_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE,56,USER_DIMENSION_1,nvarchar,30,0,0,YES,NO,NO
PAYABLE,57,USER_DIMENSION_2,nvarchar,30,0,0,YES,NO,NO
PAYABLE_BINARY,1,ROWID,int,4,10,0,NO,YES,NO
PAYABLE_BINARY,2,VOUCHER_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE_BINARY,3,TYPE,nchar,2,0,0,NO,NO,NO
PAYABLE_BINARY,4,BITS,image,16,0,0,YES,NO,NO
PAYABLE_BINARY,5,BITS_LENGTH,int,4,10,0,NO,NO,NO
PAYABLE_CURR,1,ROWID,int,4,10,0,NO,YES,NO
PAYABLE_CURR,2,VOUCHER_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE_CURR,3,CURRENCY_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE_CURR,4,AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE_CURR,5,SELL_RATE,decimal,9,15,8,NO,NO,NO
PAYABLE_CURR,6,BUY_RATE,decimal,9,15,8,NO,NO,NO
PAYABLE_DIST,1,ROWID,int,4,10,0,NO,YES,NO
PAYABLE_DIST,2,VOUCHER_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE_DIST,3,DIST_NO,smallint,2,5,0,NO,NO,NO
PAYABLE_DIST,4,ENTRY_NO,smallint,2,5,0,NO,NO,NO
PAYABLE_DIST,5,AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE_DIST,6,AMOUNT_TYPE,nchar,4,0,0,NO,NO,NO
PAYABLE_DIST,7,GL_ACCOUNT_ID,nvarchar,60,0,0,NO,NO,NO
PAYABLE_DIST,8,NATIVE_AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE_DIST,9,POSTING_DATE,datetime,8,23,3,NO,NO,NO
PAYABLE_DIST,10,POSTING_STATUS,nchar,2,0,0,NO,NO,NO
PAYABLE_DIST,11,BATCH_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE_DIST,12,CREATE_DATE,datetime,8,23,3,NO,NO,NO
PAYABLE_DIST,13,SITE_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE_DIST,14,CURRENCY_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE_DIST,15,NATIVE,nchar,2,0,0,YES,NO,NO
PAYABLE_INST,1,ROWID,int,4,10,0,NO,YES,NO
PAYABLE_INST,2,VOUCHER_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE_INST,3,INST_NO,smallint,2,5,0,NO,NO,NO
PAYABLE_INST,4,DUE_DATE,datetime,8,23,3,NO,NO,NO
PAYABLE_INST,5,TOTAL_AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE_INST,6,PAID_AMOUNT,decimal,13,23,8,YES,NO,NO
PAYABLE_INST,7,LAST_PAID_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE_INST,8,ZERO_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE_INST,9,PAY_STATUS,nchar,2,0,0,NO,NO,NO
PAYABLE_INST,10,PAYMENT_DATE,datetime,8,23,3,YES,NO,NO
PAYABLE_INST,11,AUTHORIZED_PAYMENT,decimal,13,23,8,YES,NO,NO
PAYABLE_LINE,1,ROWID,int,4,10,0,NO,YES,NO
PAYABLE_LINE,2,VOUCHER_ID,nvarchar,30,0,0,NO,NO,NO
PAYABLE_LINE,3,LINE_NO,smallint,2,5,0,NO,NO,NO
PAYABLE_LINE,4,REFERENCE,nvarchar,500,0,0,YES,NO,NO
PAYABLE_LINE,5,PURC_ORDER_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,6,PURC_ORDER_LINE_NO,smallint,2,5,0,YES,NO,NO
PAYABLE_LINE,7,RECEIVER_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,8,RECEIVER_LINE_NO,smallint,2,5,0,YES,NO,NO
PAYABLE_LINE,9,QTY,decimal,13,20,8,YES,NO,NO
PAYABLE_LINE,10,AMOUNT,decimal,13,23,8,NO,NO,NO
PAYABLE_LINE,11,VAT_PERCENT,decimal,5,6,3,YES,NO,NO
PAYABLE_LINE,12,VAT_AMOUNT,decimal,13,23,8,YES,NO,NO
PAYABLE_LINE,13,VAT_GL_ACCT_ID,nvarchar,60,0,0,YES,NO,NO
PAYABLE_LINE,14,FIXED_CHARGE,decimal,13,23,8,NO,NO,NO
PAYABLE_LINE,15,DISC_ALLOWED,nchar,2,0,0,NO,NO,NO
PAYABLE_LINE,16,GL_ACCOUNT_ID,nvarchar,60,0,0,NO,NO,NO
PAYABLE_LINE,17,PO_ACT_FREIGHT,decimal,13,23,8,YES,NO,NO
PAYABLE_LINE,18,PO_RECV_QTY,decimal,13,20,8,YES,NO,NO
PAYABLE_LINE,19,PO_DISC_PERCENT,decimal,5,6,3,YES,NO,NO
PAYABLE_LINE,20,PO_GL_ACCOUNT_ID,nvarchar,60,0,0,YES,NO,NO
PAYABLE_LINE,21,WORKORDER_TYPE,nchar,2,0,0,YES,NO,NO
PAYABLE_LINE,22,WORKORDER_BASE_ID,nvarchar,60,0,0,YES,NO,NO
PAYABLE_LINE,23,WORKORDER_LOT_ID,nvarchar,6,0,0,YES,NO,NO
PAYABLE_LINE,24,WORKORDER_SPLIT_ID,nvarchar,6,0,0,YES,NO,NO
PAYABLE_LINE,25,WORKORDER_SUB_ID,nvarchar,6,0,0,YES,NO,NO
PAYABLE_LINE,26,COST_CATEGORY,nchar,2,0,0,NO,NO,NO
PAYABLE_LINE,27,VAT_CODE,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,28,VAT_RCV_PERCENT,decimal,5,6,3,YES,NO,NO
PAYABLE_LINE,29,VAT_RCV_AMOUNT,decimal,13,23,8,YES,NO,NO
PAYABLE_LINE,30,VAT_RCV_GL_ACCT_ID,nvarchar,60,0,0,YES,NO,NO
PAYABLE_LINE,31,WITHHOLD_TYPE,nchar,2,0,0,YES,NO,NO
PAYABLE_LINE,32,PO_UNIT_PRICE,decimal,13,22,8,YES,NO,NO
PAYABLE_LINE,33,HTS_CODE,nvarchar,40,0,0,YES,NO,NO
PAYABLE_LINE,34,ORIG_COUNTRY_ID,nvarchar,100,0,0,YES,NO,NO
PAYABLE_LINE,35,DUTY_PERCENT,decimal,5,6,3,YES,NO,NO
PAYABLE_LINE,36,DUTY_AMOUNT,decimal,13,23,8,YES,NO,NO
PAYABLE_LINE,37,DUTY_GL_ACCT_ID,nvarchar,60,0,0,YES,NO,NO
PAYABLE_LINE,38,vat_category,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,39,WBS_CODE,nvarchar,60,0,0,YES,NO,NO
PAYABLE_LINE,40,PROJECT_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,41,GL_OVERRIDE_ACCT,nvarchar,60,0,0,YES,NO,NO
PAYABLE_LINE,42,COST_CATEGORY_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,43,DEPARTMENT_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,44,PROJ_REF_SEQ_NO,smallint,2,5,0,YES,NO,NO
PAYABLE_LINE,45,PROJ_REF_SUB_ID,nvarchar,6,0,0,YES,NO,NO
PAYABLE_LINE,46,ACT_BURDEN_COST,decimal,13,23,8,YES,NO,NO
PAYABLE_LINE,47,ACT_PO_UNIT_PRICE,decimal,13,22,8,YES,NO,NO
PAYABLE_LINE,48,FT_TYPE,nchar,2,0,0,YES,NO,NO
PAYABLE_LINE,49,USER_DIMENSION_1,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,50,USER_DIMENSION_2,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,51,CUST_ORDER_ID,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,52,PRODUCT_CODE,nvarchar,30,0,0,YES,NO,NO
PAYABLE_LINE,53,VAT_IE_PERCENT,decimal,5,6,3,YES,NO,NO
PAYABLE_LINE,54,VAT_IE_AMOUNT,decimal,13,23,8,YES,NO,NO
PAYABLE_LINE,55,VAT_IE_DR_GL_ACCT_ID,nvarchar,60,0,0,YES,NO,NO
PAYABLE_LINE,56,VAT_IE_CR_GL_ACCT_ID,nvarchar,60,0,0,YES,NO,NO
PAYB_LINE_CURR,1,ROWID,int,4,10,0,NO,YES,NO
PAYB_LINE_CURR,2,VOUCHER_ID,nvarchar,30,0,0,NO,NO,NO
PAYB_LINE_CURR,3,LINE_NO,smallint,2,5,0,NO,NO,NO
PAYB_LINE_CURR,4,CURRENCY_ID,nvarchar,30,0,0,NO,NO,NO
PAYB_LINE_CURR,5,AMOUNT,decimal,13,23,8,NO,NO,NO
PAYB_LINE_CURR,6,SELL_RATE,decimal,9,15,8,NO,NO,NO
PAYB_LINE_CURR,7,BUY_RATE,decimal,9,15,8,NO,NO,NO
PAYB_LINE_CURR,8,ACT_MATERIAL_COST_MFG,decimal,13,23,8,YES,NO,NO
PAYB_LINE_CURR,9,ACT_LABOR_COST_MFG,decimal,13,23,8,YES,NO,NO
PAYB_LINE_CURR,10,ACT_BURDEN_COST_MFG,decimal,13,23,8,YES,NO,NO
PAYB_LINE_CURR,11,ACT_SERVICE_COST_MFG,decimal,13,23,8,YES,NO,NO
PERIOD,1,ROWID,int,4,10,0,NO,YES,NO
PERIOD,2,ID,nvarchar,30,0,0,NO,NO,NO
PERIOD,3,DESCRIPTION,nvarchar,160,0,0,YES,NO,NO
PERIOD,4,START_DATE,datetime,8,23,3,NO,NO,NO
PERIOD,5,END_DATE,datetime,8,23,3,NO,NO,NO
PERIOD,6,USE_TRANS_RATES,nchar,2,0,0,NO,NO,NO
PERIOD,7,ACT_RATE_ID,nvarchar,30,0,0,YES,NO,NO
PERIOD,8,SITE_ID,nvarchar,30,0,0,NO,NO,NO
PERSON,1,ROWID,int,4,10,0,NO,YES,NO
PERSON,2,ID,nvarchar,40,0,0,NO,NO,NO
PERSON,3,NAME,nvarchar,100,0,0,YES,NO,NO
PERSON,4,IS_APPROVER,nchar,2,0,0,NO,NO,NO
PERSON,5,IS_BUYER,nchar,2,0,0,NO,NO,NO
PERSON,6,IS_PLANNER,nchar,2,0,0,NO,NO,NO
PERSON,7,IS_REQUESTER,nchar,2,0,0,NO,NO,NO
PHYS_COUNT_LOC,1,ROWID,int,4,10,0,NO,YES,NO
PHYS_COUNT_LOC,2,PHYS_COUNT_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_COUNT_LOC,3,WAREHOUSE_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_COUNT_LOC,4,LOCATION_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_COUNT_LOC_ADJ,1,PHYS_COUNT_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_COUNT_LOC_ADJ,2,WAREHOUSE_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_COUNT_LOC_ADJ,3,LOCATION_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_COUNT_LOC_ADJ,4,PART_ID,nvarchar,60,0,0,NO,NO,NO
PHYS_COUNT_LOC_ADJ,5,LOCATION_QTY,decimal,13,20,8,NO,NO,NO
PHYS_COUNT_LOC_ADJ,6,ADJUST_QTY,decimal,13,20,8,NO,NO,NO
PHYS_COUNT_LOC_ADJ,7,CREATE_DATE,datetime,8,23,3,NO,NO,NO
PHYS_COUNT_LOC_ADJ,8,ROWID,int,4,10,0,NO,YES,NO
PHYS_COUNT_TAG,1,ROWID,int,4,10,0,NO,YES,NO
PHYS_COUNT_TAG,2,PHYS_COUNT_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_COUNT_TAG,3,TAG_NO,int,4,10,0,NO,NO,NO
PHYS_COUNT_TAG,4,GROUP_NO,int,4,10,0,NO,NO,NO
PHYS_COUNT_TAG,5,PART_ID,nvarchar,60,0,0,YES,NO,NO
PHYS_COUNT_TAG,6,LOCATION_ID,nvarchar,30,0,0,YES,NO,NO
PHYS_COUNT_TAG,7,COUNT_QTY,decimal,13,20,8,YES,NO,NO
PHYS_COUNT_TAG,8,COUNT_USER_ID,nvarchar,40,0,0,YES,NO,NO
PHYS_COUNT_TAG,9,RECOUNT_QTY,decimal,13,20,8,YES,NO,NO
PHYS_COUNT_TAG,10,RECOUNT_USER_ID,nvarchar,40,0,0,YES,NO,NO
PHYS_COUNT_TAG,11,COUNT_DATE,datetime,8,23,3,YES,NO,NO
PHYS_COUNT_TAG,12,STATUS,nchar,2,0,0,NO,NO,NO
PHYS_COUNT_TAG,13,TRACE_ID,nvarchar,60,0,0,YES,NO,NO
PHYS_COUNT_TAG,14,WAREHOUSE_ID,nvarchar,30,0,0,YES,NO,NO
PHYS_COUNT_TAG,15,WBS_CODE,nvarchar,60,0,0,YES,NO,NO
PHYS_COUNT_TAG,16,PROJ_REF_SEQ_NO,smallint,2,5,0,YES,NO,NO
PHYS_COUNT_TAG,17,PROJ_REF_SUB_ID,nvarchar,6,0,0,YES,NO,NO
PHYS_COUNT_TAG,18,DEPARTMENT_ID,nvarchar,30,0,0,YES,NO,NO
PHYS_COUNT_TAG,19,STATUS_EFF_DATE,datetime,8,23,3,NO,NO,NO
PHYS_COUNT_TAG,20,ADJUST_QTY,decimal,13,20,8,YES,NO,NO
PHYS_COUNT_TAG,21,USER_DIMENSION_1,nvarchar,30,0,0,YES,NO,NO
PHYS_COUNT_TAG,22,USER_DIMENSION_2,nvarchar,30,0,0,YES,NO,NO
PHYS_COUNT_TAG,23,CUST_ORDER_ID,nvarchar,30,0,0,YES,NO,NO
PHYS_INV_PIECES,1,ROWID,int,4,10,0,NO,YES,NO
PHYS_INV_PIECES,2,PHYS_COUNT_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_INV_PIECES,3,TAG_NO,int,4,10,0,NO,NO,NO
PHYS_INV_PIECES,4,PART_ID,nvarchar,60,0,0,YES,NO,NO
PHYS_INV_PIECES,5,QTY,decimal,13,20,8,YES,NO,NO
PHYS_INV_PIECES,6,LENGTH,decimal,9,14,4,YES,NO,NO
PHYS_INV_PIECES,7,WIDTH,decimal,9,14,4,YES,NO,NO
PHYS_INV_PIECES,8,HEIGHT,decimal,9,14,4,YES,NO,NO
PHYS_INV_PIECES,9,WAREHOUSE_ID,nvarchar,30,0,0,YES,NO,NO
PHYS_INV_PIECES,10,LOCATION_ID,nvarchar,30,0,0,YES,NO,NO
PHYS_INV_PIECES,11,DIMENSIONS_UM,nvarchar,30,0,0,YES,NO,NO
PHYS_INV_PIECES,12,STATUS,nchar,2,0,0,NO,NO,NO
PHYS_INV_PIECES,13,SUB_TAG_NO,int,4,10,0,YES,NO,NO
PHYS_TRACE_COUNT,1,ROWID,int,4,10,0,NO,YES,NO
PHYS_TRACE_COUNT,2,PHYS_COUNT_ID,nvarchar,30,0,0,NO,NO,NO
PHYS_TRACE_COUNT,3,TAG_NO,int,4,10,0,NO,NO,NO
PHYS_TRACE_COUNT,4,SUB_TAG_NO,int,4,10,0,NO,NO,NO
PHYS_TRACE_COUNT,5,TRACE_ID,nvarchar,60,0,0,NO,NO,NO
PHYS_TRACE_COUNT,6,SUB_TAG_TOTAL_NO,int,4,10,0,NO,NO,NO
PHYS_TRACE_COUNT,7,SUB_COUNT_QTY,decimal,13,20,8,YES,NO,NO
PHYS_TRACE_COUNT,8,SUB_COUNT_USER,nvarchar,40,0,0,YES,NO,NO
PHYS_TRACE_COUNT,9,SUB_RECOUNT_QTY,decimal,13,20,8,YES,NO,NO
PHYS_TRACE_COUNT,10,SUB_RECOUNT_USER,nvarchar,40,0,0,YES,NO,NO
PHYS_TRACE_COUNT,11,SUB_COUNT_DATE,datetime,8,23,3,YES,NO,NO
PHYSICAL_COUNT,1,ROWID,int,4,10,0,NO,YES,NO
PHYSICAL_COUNT,2,ID,nvarchar,30,0,0,NO,NO,NO
PHYSICAL_COUNT,3,DESCRIPTION,nvarchar,80,0,0,YES,NO,NO
PHYSICAL_COUNT,4,START_DATE,datetime,8,23,3,NO,NO,NO
PHYSICAL_COUNT,5,STARTING_TAG_NO,int,4,10,0,NO,NO,NO
PHYSICAL_COUNT,6,EXTRA_TAGS_BLANK,int,4,10,0,NO,NO,NO
PHYSICAL_COUNT,7,TAGS_PER_GROUP,int,4,10,0,NO,NO,NO
PHYSICAL_COUNT,8,STATUS,nchar,2,0,0,NO,NO,NO
PHYSICAL_COUNT,9,LOCK_INVENTORY,nchar,2,0,0,NO,NO,NO
PHYSICAL_COUNT,10,ADJ_GL_ACCT_ID,nvarchar,60,0,0,YES,NO,NO
PHYSICAL_COUNT,11,STATUS_EFF_DATE,datetime,8,23,3,NO,NO,NO
PHYSICAL_COUNT,12,SITE_ID,nvarchar,30,0,0,NO,NO,NO
PHYSICAL_COUNT,13,DEFICIT_USER_DIMENSION_1,nvarchar,30,0,0,YES,NO,NO
PHYSICAL_COUNT,14,DEFICIT_USER_DIMENSION_2,nvarchar,30,0,0,YES,NO,NO
PHYSICAL_COUNT,15,DEFICIT_CUST_ORDER_ID,nvarchar,30,0,0,YES,NO,NO
PHYSICAL_COUNT,16,OVERSTOCK_USER_DIMENSION_1,nvarchar,30,0,0,YES,NO,NO
PHYSICAL_COUNT,17,OVERSTOCK_USER_DIMENSION_2,nvarchar,30,0,0,YES,NO,NO
PHYSICAL_COUNT,18,OVERSTOCK_CUST_ORDER_ID,nvarchar,30,0,0,YES,NO,NO
PLANNED_LOAD,1,ROWID,int,4,10,0,NO,YES,NO
PLANNED_LOAD,2,RESOURCE_ID,nvarchar,30,0,0,NO,NO,NO
PLANNED_LOAD,3,CALC_DATE,datetime,8,23,3,NO,NO,NO
PLANNED_LOAD,4,HORIZON,int,4,10,0,NO,NO,NO
PLANNED_LOAD,5,SETUP_LOAD,decimal,9,14,2,NO,NO,NO
PLANNED_LOAD,6,RUN_LOAD,decimal,9,14,2,NO,NO,NO
PLANNED_LOAD,7,AVAIL_SETUP_LOAD,decimal,9,14,2,NO,NO,NO
PLANNED_LOAD,8,AVAIL_RUN_LOAD,decimal,9,14,2,NO,NO,NO
PLANNED_LOAD,9,WORKING_HOURS,decimal,9,14,2,YES,NO,NO
PLANNED_LOAD,10,AVAILABLE_UNITS,int,4,10,0,NO,NO,NO
PLANNED_LOAD,11,SITE_ID,nvarchar,30,0,0,NO,NO,NO
PLANNED_MATL_REQ,1,ROWID,int,4,10,0,NO,YES,NO
PLANNED_MATL_REQ,2,PARENT_PART_ID,nvarchar,60,0,0,NO,NO,NO
PLANNED_MATL_REQ,3,PARENT_SEQ_NO,smallint,2,5,0,NO,NO,NO
PLANNED_MATL_REQ,4,REQ_NO,smallint,2,5,0,NO,NO,NO
PLANNED_MATL_REQ,5,REQUIRED_PART_ID,nvarchar,60,0,0,NO,NO,NO
PLANNED_MATL_REQ,6,REQUIRED_DATE,datetime,8,23,3,YES,NO,NO
PLANNED_MATL_REQ,7,REQUIRED_QTY,decimal,13,20,8,NO,NO,NO
PLANNED_MATL_REQ,8,WAREHOUSE_ID,nvarchar,30,0,0,YES,NO,NO
PLANNED_MATL_REQ,9,SITE_ID,nvarchar,30,0,0,NO,NO,NO
PLANNED_ORDER,1,ROWID,int,4,10,0,NO,YES,NO
PLANNED_ORDER,2,PART_ID,nvarchar,60,0,0,NO,NO,NO
PLANNED_ORDER,3,SEQ_NO,smallint,2,5,0,NO,NO,NO
PLANNED_ORDER,4,WANT_DATE,datetime,8,23,3,YES,NO,NO
PLANNED_ORDER,5,ORDER_QTY,decimal,13,20,8,NO,NO,NO
PLANNED_ORDER,6,MAIN_PART_ID,nvarchar,60,0,0,YES,NO,NO
PLANNED_ORDER,7,MAIN_SEQ_NO,smallint,2,5,0,YES,NO,NO
